area_id,area_name,quartiere_name,zona_name,sex,age_group,citizenship,population
54,galvani-2,Santo Stefano,Galvani,Femmine,03-05,Italiana,74
54,galvani-2,Santo Stefano,Galvani,Femmine,15-24,Italiana,430
54,galvani-2,Santo Stefano,Galvani,Femmine,35-44,Italiana,618
54,galvani-2,Santo Stefano,Galvani,Femmine,55-64,Italiana,830
54,galvani-2,Santo Stefano,Galvani,Maschi,03-05,Straniera,7
54,galvani-2,Santo Stefano,Galvani,Maschi,06-14,Straniera,51
55,giardini margherita,Santo Stefano,Murri,Femmine,35-44,Italiana,1
56,mezzofanti,Santo Stefano,Murri,Femmine,35-44,Straniera,89
56,mezzofanti,Santo Stefano,Murri,Femmine,45-54,Straniera,92
56,mezzofanti,Santo Stefano,Murri,Maschi,06-14,Italiana,271
56,mezzofanti,Santo Stefano,Murri,Maschi,55-64,Italiana,444
57,siepelunga,Santo Stefano,Murri,Femmine,25-34,Italiana,116
57,siepelunga,Santo Stefano,Murri,Femmine,45-54,Italiana,283
57,siepelunga,Santo Stefano,Murri,Maschi,03-05,Straniera,5
57,siepelunga,Santo Stefano,Murri,Maschi,25-34,Straniera,11
57,siepelunga,Santo Stefano,Murri,Maschi,55-64,Italiana,273
57,siepelunga,Santo Stefano,Murri,Maschi,65 e oltre,Straniera,11
58,dagnini,Santo Stefano,Murri,Femmine,03-05,Straniera,16
58,dagnini,Santo Stefano,Murri,Femmine,35-44,Straniera,131
58,dagnini,Santo Stefano,Murri,Maschi,25-34,Straniera,59
58,dagnini,Santo Stefano,Murri,Maschi,45-54,Italiana,548
58,dagnini,Santo Stefano,Murri,Maschi,55-64,Italiana,514
59,chiesanuova,Santo Stefano,Murri,Femmine,35-44,Italiana,507
59,chiesanuova,Santo Stefano,Murri,Maschi,06-14,Italiana,226
59,chiesanuova,Santo Stefano,Murri,Maschi,65 e oltre,Italiana,704
60,irnerio-1,Santo Stefano,Irnerio,Femmine,15-24,Straniera,23
60,irnerio-1,Santo Stefano,Irnerio,Femmine,45-54,Straniera,52
60,irnerio-1,Santo Stefano,Irnerio,Maschi,06-14,Italiana,76
61,irnerio-2,Santo Stefano,Irnerio,Maschi,02 e prima,Italiana,56
61,irnerio-2,Santo Stefano,Irnerio,Maschi,15-24,Italiana,300
62,cirenaica,San Donato - San Vitale,San Vitale,Femmine,03-05,Italiana,84
62,cirenaica,San Donato - San Vitale,San Vitale,Femmine,03-05,Straniera,13
62,cirenaica,San Donato - San Vitale,San Vitale,Femmine,25-34,Italiana,295
62,cirenaica,San Donato - San Vitale,San Vitale,Maschi,02 e prima,Italiana,80
62,cirenaica,San Donato - San Vitale,San Vitale,Maschi,55-64,Italiana,539
63,scandellara,San Donato - San Vitale,San Vitale,Femmine,25-34,Italiana,30
63,scandellara,San Donato - San Vitale,San Vitale,Femmine,55-64,Italiana,50
63,scandellara,San Donato - San Vitale,San Vitale,Femmine,65 e oltre,Italiana,91
63,scandellara,San Donato - San Vitale,San Vitale,Femmine,65 e oltre,Straniera,4
64,via larga,San Donato - San Vitale,San Vitale,Femmine,65 e oltre,Italiana,266
64,via larga,San Donato - San Vitale,San Vitale,Maschi,03-05,Straniera,3
64,via larga,San Donato - San Vitale,San Vitale,Maschi,35-44,Italiana,70
64,via larga,San Donato - San Vitale,San Vitale,Maschi,65 e oltre,Italiana,231
65,roveri,San Donato - San Vitale,San Vitale,Femmine,02 e prima,Straniera,2
65,roveri,San Donato - San Vitale,San Vitale,Femmine,25-34,Straniera,6
65,roveri,San Donato - San Vitale,San Vitale,Femmine,35-44,Straniera,10
66,ospedale sant'orsola,San Donato - San Vitale,San Vitale,Maschi,03-05,Italiana,1
67,mengoli,San Donato - San Vitale,San Vitale,Femmine,06-14,Straniera,36
67,mengoli,San Donato - San Vitale,San Vitale,Femmine,15-24,Straniera,41
67,mengoli,San Donato - San Vitale,San Vitale,Femmine,55-64,Straniera,108
67,mengoli,San Donato - San Vitale,San Vitale,Femmine,65 e oltre,Straniera,70
67,mengoli,San Donato - San Vitale,San Vitale,Maschi,25-34,Straniera,88
67,mengoli,San Donato - San Vitale,San Vitale,Maschi,55-64,Italiana,556
67,mengoli,San Donato - San Vitale,San Vitale,Maschi,55-64,Straniera,43
67,mengoli,San Donato - San Vitale,San Vitale,Maschi,65 e oltre,Straniera,18
68,guelfa,San Donato - San Vitale,San Vitale,Femmine,35-44,Straniera,143
68,guelfa,San Donato - San Vitale,San Vitale,Femmine,55-64,Straniera,85
69,croce del biacco,San Donato - San Vitale,San Vitale,Femmine,03-05,Italiana,38
69,croce del biacco,San Donato - San Vitale,San Vitale,Femmine,25-34,Straniera,34
69,croce del biacco,San Donato - San Vitale,San Vitale,Femmine,35-44,Italiana,238
69,croce del biacco,San Donato - San Vitale,San Vitale,Maschi,06-14,Straniera,47
69,croce del biacco,San Donato - San Vitale,San Vitale,Maschi,25-34,Italiana,107
70,stradelli guelfi,San Donato - San Vitale,San Vitale,Femmine,45-54,Straniera,2
70,stradelli guelfi,San Donato - San Vitale,San Vitale,Femmine,65 e oltre,Italiana,26
70,stradelli guelfi,San Donato - San Vitale,San Vitale,Maschi,03-05,Italiana,2
71,stadio-meloncello,Porto - Saragozza,Costa Saragozza,Femmine,65 e oltre,Italiana,490
71,stadio-meloncello,Porto - Saragozza,Costa Saragozza,Maschi,25-34,Straniera,20
71,stadio-meloncello,Porto - Saragozza,Costa Saragozza,Maschi,65 e oltre,Italiana,341
72,xxi aprile,Porto - Saragozza,Costa Saragozza,Femmine,45-54,Straniera,192
73,san giuseppe,Porto - Saragozza,Costa Saragozza,Femmine,02 e prima,Italiana,49
73,san giuseppe,Porto - Saragozza,Costa Saragozza,Femmine,45-54,Italiana,463
74,ravone,Porto - Saragozza,Costa Saragozza,Femmine,03-05,Italiana,10
74,ravone,Porto - Saragozza,Costa Saragozza,Maschi,03-05,Straniera,2
74,ravone,Porto - Saragozza,Costa Saragozza,Maschi,06-14,Italiana,34
74,ravone,Porto - Saragozza,Costa Saragozza,Maschi,45-54,Italiana,80
76,san luca,Porto - Saragozza,Costa Saragozza,Femmine,06-14,Italiana,24
76,san luca,Porto - Saragozza,Costa Saragozza,Femmine,35-44,Italiana,24
76,san luca,Porto - Saragozza,Costa Saragozza,Femmine,45-54,Italiana,51
76,san luca,Porto - Saragozza,Costa Saragozza,Maschi,03-05,Italiana,7
76,san luca,Porto - Saragozza,Costa Saragozza,Maschi,55-64,Italiana,57
76,san luca,Porto - Saragozza,Costa Saragozza,Maschi,55-64,Straniera,2
77,malpighi-2,Porto - Saragozza,Malpighi,Maschi,45-54,Italiana,662
78,malpighi-1,Porto - Saragozza,Malpighi,Femmine,03-05,Italiana,11
78,malpighi-1,Porto - Saragozza,Malpighi,Femmine,45-54,Italiana,128
78,malpighi-1,Porto - Saragozza,Malpighi,Maschi,15-24,Straniera,19
78,malpighi-1,Porto - Saragozza,Malpighi,Maschi,25-34,Italiana,62
78,malpighi-1,Porto - Saragozza,Malpighi,Maschi,65 e oltre,Italiana,198
79,fossolo,Savena,Mazzini,Femmine,35-44,Straniera,69
79,fossolo,Savena,Mazzini,Maschi,02 e prima,Straniera,10
79,fossolo,Savena,Mazzini,Maschi,25-34,Straniera,28
79,fossolo,Savena,Mazzini,Maschi,25-34,Italiana,168
79,fossolo,Savena,Mazzini,Maschi,55-64,Italiana,544
79,fossolo,Savena,Mazzini,Maschi,65 e oltre,Italiana,1198
80,due madonne,Savena,Mazzini,Maschi,02 e prima,Italiana,30
80,due madonne,Savena,Mazzini,Maschi,06-14,Italiana,93
80,due madonne,Savena,Mazzini,Maschi,35-44,Italiana,174
81,lungo savena,Savena,Mazzini,Femmine,15-24,Italiana,9
81,lungo savena,Savena,Mazzini,Femmine,25-34,Straniera,2
81,lungo savena,Savena,Mazzini,Maschi,35-44,Italiana,20
82,pontevecchio,Savena,Mazzini,Maschi,06-14,Straniera,43
84,cavedone,Savena,Mazzini,Femmine,65 e oltre,Straniera,42
84,cavedone,Savena,Mazzini,Maschi,02 e prima,Italiana,31
84,cavedone,Savena,Mazzini,Maschi,35-44,Italiana,139
85,via arno,Savena,Mazzini,Femmine,02 e prima,Italiana,55
85,via arno,Savena,Mazzini,Femmine,55-64,Straniera,78
86,ospedale bellaria,Savena,Mazzini,Femmine,65 e oltre,Straniera,1
87,monte donato,Savena,San Ruffillo,Maschi,65 e oltre,Straniera,4
88,via toscana,Savena,San Ruffillo,Femmine,25-34,Straniera,52
88,via toscana,Savena,San Ruffillo,Maschi,06-14,Straniera,65
88,via toscana,Savena,San Ruffillo,Maschi,55-64,Straniera,55
88,via toscana,Savena,San Ruffillo,Maschi,65 e oltre,Straniera,29
89,corelli,Savena,San Ruffillo,Maschi,06-14,Straniera,93
89,corelli,Savena,San Ruffillo,Maschi,65 e oltre,Straniera,28
90,ponte savena-la bastia,Savena,San Ruffillo,Femmine,25-34,Straniera,5
90,ponte savena-la bastia,Savena,San Ruffillo,Femmine,55-64,Italiana,112
90,ponte savena-la bastia,Savena,San Ruffillo,Maschi,25-34,Italiana,35
1,lavino di mezzo,Borgo Panigale - Reno,Borgo Panigale,Femmine,15-24,Straniera,8
1,lavino di mezzo,Borgo Panigale - Reno,Borgo Panigale,Maschi,15-24,Italiana,18
1,lavino di mezzo,Borgo Panigale - Reno,Borgo Panigale,Maschi,45-54,Straniera,8
2,via del vivaio,Borgo Panigale - Reno,Borgo Panigale,Femmine,02 e prima,Straniera,2
2,via del vivaio,Borgo Panigale - Reno,Borgo Panigale,Femmine,06-14,Straniera,10
2,via del vivaio,Borgo Panigale - Reno,Borgo Panigale,Femmine,25-34,Straniera,3
2,via del vivaio,Borgo Panigale - Reno,Borgo Panigale,Maschi,45-54,Straniera,6
3,bargellino,Borgo Panigale - Reno,Borgo Panigale,Maschi,55-64,Italiana,6
4,aeroporto,Borgo Panigale - Reno,Borgo Panigale,Femmine,45-54,Italiana,41
4,aeroporto,Borgo Panigale - Reno,Borgo Panigale,Maschi,65 e oltre,Straniera,1
5,la birra,Borgo Panigale - Reno,Borgo Panigale,Femmine,55-64,Italiana,123
6,lungo reno,Borgo Panigale - Reno,Borgo Panigale,Femmine,45-54,Italiana,1
7,ducati-villaggio ina,Borgo Panigale - Reno,Borgo Panigale,Femmine,02 e prima,Italiana,27
7,ducati-villaggio ina,Borgo Panigale - Reno,Borgo Panigale,Femmine,35-44,Straniera,37
7,ducati-villaggio ina,Borgo Panigale - Reno,Borgo Panigale,Maschi,03-05,Straniera,4
8,borgo centro,Borgo Panigale - Reno,Borgo Panigale,Femmine,03-05,Straniera,31
8,borgo centro,Borgo Panigale - Reno,Borgo Panigale,Maschi,03-05,Straniera,33
9,triumvirato-pietra,Borgo Panigale - Reno,Borgo Panigale,Femmine,35-44,Straniera,105
9,triumvirato-pietra,Borgo Panigale - Reno,Borgo Panigale,Maschi,03-05,Italiana,48
10,rigosa,Borgo Panigale - Reno,Borgo Panigale,Femmine,02 e prima,Straniera,2
10,rigosa,Borgo Panigale - Reno,Borgo Panigale,Maschi,03-05,Italiana,22
11,casteldebole,Borgo Panigale - Reno,Borgo Panigale,Femmine,55-64,Italiana,329
12,caserme rosse-manifattura,Navile,Bolognina,Maschi,35-44,Italiana,90
13,cnr,Navile,Bolognina,Femmine,45-54,Italiana,1
13,cnr,Navile,Bolognina,Maschi,25-34,Italiana,1
14,arcoveggio,Navile,Bolognina,Femmine,65 e oltre,Straniera,110
14,arcoveggio,Navile,Bolognina,Maschi,15-24,Italiana,293
15,via ferrarese,Navile,Bolognina,Femmine,45-54,Straniera,236
16,ex mercato ortofrutticolo,Navile,Bolognina,Maschi,03-05,Italiana,18
16,ex mercato ortofrutticolo,Navile,Bolognina,Maschi,55-64,Italiana,43
17,piazza dell'unita',Navile,Bolognina,Femmine,03-05,Italiana,71
17,piazza dell'unita',Navile,Bolognina,Femmine,35-44,Italiana,559
17,piazza dell'unita',Navile,Bolognina,Femmine,65 e oltre,Italiana,1162
17,piazza dell'unita',Navile,Bolognina,Maschi,65 e oltre,Italiana,822
18,san savino,Navile,Corticella,Femmine,06-14,Straniera,76
18,san savino,Navile,Corticella,Maschi,02 e prima,Straniera,28
18,san savino,Navile,Corticella,Maschi,03-05,Italiana,76
18,san savino,Navile,Corticella,Maschi,25-34,Italiana,178
20,croce coperta,Navile,Corticella,Maschi,55-64,Italiana,430
21,mulino del gomito,Navile,Corticella,Femmine,03-05,Italiana,2
21,mulino del gomito,Navile,Corticella,Femmine,55-64,Italiana,34
22,la dozza,Navile,Corticella,Femmine,15-24,Italiana,60
22,la dozza,Navile,Corticella,Femmine,35-44,Straniera,10
24,la noce,Navile,Lame,Femmine,15-24,Straniera,17
24,la noce,Navile,Lame,Femmine,45-54,Italiana,79
24,la noce,Navile,Lame,Maschi,35-44,Italiana,62
24,la noce,Navile,Lame,Maschi,65 e oltre,Straniera,5
25,tiro a segno,Navile,Lame,Femmine,06-14,Straniera,1
25,tiro a segno,Navile,Lame,Maschi,65 e oltre,Italiana,13
27,lazzaretto,Navile,Lame,Femmine,15-24,Italiana,17
27,lazzaretto,Navile,Lame,Femmine,25-34,Italiana,25
27,lazzaretto,Navile,Lame,Maschi,25-34,Italiana,38
27,lazzaretto,Navile,Lame,Maschi,35-44,Italiana,93
28,beverara,Navile,Lame,Femmine,15-24,Straniera,64
28,beverara,Navile,Lame,Femmine,25-34,Straniera,47
28,beverara,Navile,Lame,Maschi,03-05,Italiana,40
28,beverara,Navile,Lame,Maschi,35-44,Italiana,288
29,marconi-2,Porto - Saragozza,Marconi,Femmine,65 e oltre,Italiana,1642
29,marconi-2,Porto - Saragozza,Marconi,Maschi,35-44,Italiana,769
30,marconi-1,Porto - Saragozza,Marconi,Femmine,03-05,Italiana,14
30,marconi-1,Porto - Saragozza,Marconi,Femmine,06-14,Italiana,46
30,marconi-1,Porto - Saragozza,Marconi,Maschi,02 e prima,Italiana,18
33,zanardi,Porto - Saragozza,Saffi,Femmine,03-05,Italiana,54
33,zanardi,Porto - Saragozza,Saffi,Femmine,65 e oltre,Straniera,67
33,zanardi,Porto - Saragozza,Saffi,Maschi,25-34,Italiana,276
34,velodromo,Porto - Saragozza,Saffi,Femmine,06-14,Straniera,30
34,velodromo,Porto - Saragozza,Saffi,Maschi,25-34,Italiana,144
35,via vittorio veneto,Porto - Saragozza,Saffi,Maschi,02 e prima,Italiana,45
35,via vittorio veneto,Porto - Saragozza,Saffi,Maschi,03-05,Straniera,10
35,via vittorio veneto,Porto - Saragozza,Saffi,Maschi,15-24,Italiana,164
36,villaggio della barca,Borgo Panigale - Reno,Barca,Femmine,35-44,Italiana,232
43,san donnino,San Donato - San Vitale,San Donato,Femmine,15-24,Straniera,11
44,pilastro,San Donato - San Vitale,San Donato,Maschi,25-34,Straniera,100
44,pilastro,San Donato - San Vitale,San Donato,Maschi,55-64,Italiana,394
45,caab,San Donato - San Vitale,San Donato,Femmine,65 e oltre,Straniera,3
46,scalo merci san donato,San Donato - San Vitale,San Donato,Maschi,25-34,Italiana,6
47,via del lavoro,San Donato - San Vitale,San Donato,Femmine,03-05,Italiana,72
47,via del lavoro,San Donato - San Vitale,San Donato,Femmine,25-34,Italiana,181
47,via del lavoro,San Donato - San Vitale,San Donato,Femmine,35-44,Straniera,176
48,michelino,San Donato - San Vitale,San Donato,Femmine,25-34,Italiana,161
48,michelino,San Donato - San Vitale,San Donato,Maschi,15-24,Straniera,50
49,via mondo,San Donato - San Vitale,San Donato,Femmine,55-64,Italiana,456
49,via mondo,San Donato - San Vitale,San Donato,Femmine,65 e oltre,Italiana,1061
50,osservanza,Santo Stefano,Colli,Femmine,03-05,Straniera,3
50,osservanza,Santo Stefano,Colli,Femmine,55-64,Straniera,55
50,osservanza,Santo Stefano,Colli,Maschi,15-24,Italiana,199
50,osservanza,Santo Stefano,Colli,Maschi,45-54,Italiana,280
51,san michele in bosco,Santo Stefano,Colli,Femmine,35-44,Straniera,20
51,san michele in bosco,Santo Stefano,Colli,Maschi,02 e prima,Straniera,1
51,san michele in bosco,Santo Stefano,Colli,Maschi,25-34,Italiana,78
52,paderno,Santo Stefano,Colli,Femmine,06-14,Italiana,39
52,paderno,Santo Stefano,Colli,Maschi,35-44,Italiana,55
53,galvani-1,Santo Stefano,Galvani,Femmine,25-34,Straniera,9
53,galvani-1,Santo Stefano,Galvani,Femmine,35-44,Italiana,79
80,due madonne,Savena,Mazzini,Femmine,03-05,Italiana,29
80,due madonne,Savena,Mazzini,Femmine,15-24,Straniera,10
81,lungo savena,Savena,Mazzini,Femmine,06-14,Italiana,9
81,lungo savena,Savena,Mazzini,Maschi,25-34,Straniera,6
82,pontevecchio,Savena,Mazzini,Femmine,02 e prima,Italiana,50
82,pontevecchio,Savena,Mazzini,Maschi,03-05,Straniera,23
83,bitone,Savena,Mazzini,Femmine,35-44,Straniera,198
83,bitone,Savena,Mazzini,Maschi,25-34,Italiana,307
84,cavedone,Savena,Mazzini,Maschi,06-14,Italiana,128
84,cavedone,Savena,Mazzini,Maschi,06-14,Straniera,23
84,cavedone,Savena,Mazzini,Maschi,65 e oltre,Italiana,281
85,via arno,Savena,Mazzini,Femmine,25-34,Italiana,124
85,via arno,Savena,Mazzini,Maschi,03-05,Straniera,16
85,via arno,Savena,Mazzini,Maschi,55-64,Straniera,22
87,monte donato,Savena,San Ruffillo,Femmine,25-34,Straniera,5
90,ponte savena-la bastia,Savena,San Ruffillo,Femmine,15-24,Straniera,5
90,ponte savena-la bastia,Savena,San Ruffillo,Maschi,03-05,Straniera,9
1,lavino di mezzo,Borgo Panigale - Reno,Borgo Panigale,Maschi,45-54,Italiana,45
2,via del vivaio,Borgo Panigale - Reno,Borgo Panigale,Maschi,15-24,Italiana,47
3,bargellino,Borgo Panigale - Reno,Borgo Panigale,Maschi,45-54,Italiana,6
5,la birra,Borgo Panigale - Reno,Borgo Panigale,Femmine,45-54,Italiana,114
5,la birra,Borgo Panigale - Reno,Borgo Panigale,Maschi,55-64,Straniera,15
6,lungo reno,Borgo Panigale - Reno,Borgo Panigale,Maschi,06-14,Italiana,2
8,borgo centro,Borgo Panigale - Reno,Borgo Panigale,Femmine,06-14,Straniera,106
8,borgo centro,Borgo Panigale - Reno,Borgo Panigale,Femmine,25-34,Straniera,51
8,borgo centro,Borgo Panigale - Reno,Borgo Panigale,Maschi,06-14,Straniera,81
8,borgo centro,Borgo Panigale - Reno,Borgo Panigale,Maschi,45-54,Straniera,146
9,triumvirato-pietra,Borgo Panigale - Reno,Borgo Panigale,Maschi,02 e prima,Straniera,15
9,triumvirato-pietra,Borgo Panigale - Reno,Borgo Panigale,Maschi,15-24,Italiana,160
9,triumvirato-pietra,Borgo Panigale - Reno,Borgo Panigale,Maschi,45-54,Italiana,357
9,triumvirato-pietra,Borgo Panigale - Reno,Borgo Panigale,Maschi,65 e oltre,Italiana,528
10,rigosa,Borgo Panigale - Reno,Borgo Panigale,Femmine,03-05,Straniera,2
10,rigosa,Borgo Panigale - Reno,Borgo Panigale,Femmine,15-24,Italiana,62
10,rigosa,Borgo Panigale - Reno,Borgo Panigale,Femmine,25-34,Italiana,19
10,rigosa,Borgo Panigale - Reno,Borgo Panigale,Maschi,45-54,Straniera,4
11,casteldebole,Borgo Panigale - Reno,Borgo Panigale,Maschi,02 e prima,Italiana,27
11,casteldebole,Borgo Panigale - Reno,Borgo Panigale,Maschi,06-14,Italiana,179
13,cnr,Navile,Bolognina,Maschi,25-34,Straniera,5
14,arcoveggio,Navile,Bolognina,Femmine,35-44,Italiana,622
14,arcoveggio,Navile,Bolognina,Femmine,45-54,Straniera,183
15,via ferrarese,Navile,Bolognina,Femmine,03-05,Italiana,112
15,via ferrarese,Navile,Bolognina,Maschi,65 e oltre,Straniera,89
17,piazza dell'unita',Navile,Bolognina,Femmine,25-34,Straniera,122
17,piazza dell'unita',Navile,Bolognina,Maschi,65 e oltre,Straniera,63
18,san savino,Navile,Corticella,Femmine,55-64,Italiana,526
20,croce coperta,Navile,Corticella,Maschi,25-34,Italiana,123
21,mulino del gomito,Navile,Corticella,Femmine,25-34,Italiana,8
21,mulino del gomito,Navile,Corticella,Femmine,25-34,Straniera,5
22,la dozza,Navile,Corticella,Maschi,02 e prima,Italiana,7
23,laghetti del rosario,Navile,Lame,Maschi,65 e oltre,Italiana,40
24,la noce,Navile,Lame,Femmine,45-54,Straniera,17
24,la noce,Navile,Lame,Femmine,55-64,Straniera,14
24,la noce,Navile,Lame,Maschi,45-54,Straniera,24
26,pescarola,Navile,Lame,Maschi,15-24,Straniera,36
26,pescarola,Navile,Lame,Maschi,55-64,Italiana,263
27,lazzaretto,Navile,Lame,Femmine,35-44,Italiana,76
28,beverara,Navile,Lame,Femmine,35-44,Italiana,290
29,marconi-2,Porto - Saragozza,Marconi,Femmine,02 e prima,Italiana,84
30,marconi-1,Porto - Saragozza,Marconi,Femmine,65 e oltre,Straniera,15
30,marconi-1,Porto - Saragozza,Marconi,Maschi,03-05,Italiana,21
31,prati di caprara-ospedale maggiore,Porto - Saragozza,Saffi,Femmine,25-34,Italiana,10
31,prati di caprara-ospedale maggiore,Porto - Saragozza,Saffi,Maschi,02 e prima,Italiana,4
31,prati di caprara-ospedale maggiore,Porto - Saragozza,Saffi,Maschi,25-34,Straniera,4
32,scalo ravone,Porto - Saragozza,Saffi,Maschi,02 e prima,Italiana,1
32,scalo ravone,Porto - Saragozza,Saffi,Maschi,45-54,Italiana,12
33,zanardi,Porto - Saragozza,Saffi,Femmine,25-34,Italiana,208
33,zanardi,Porto - Saragozza,Saffi,Maschi,55-64,Italiana,349
35,via vittorio veneto,Porto - Saragozza,Saffi,Femmine,45-54,Straniera,51
36,villaggio della barca,Borgo Panigale - Reno,Barca,Femmine,25-34,Straniera,46
36,villaggio della barca,Borgo Panigale - Reno,Barca,Femmine,55-64,Straniera,78
36,villaggio della barca,Borgo Panigale - Reno,Barca,Maschi,15-24,Straniera,76
37,battindarno,Borgo Panigale - Reno,Barca,Femmine,15-24,Straniera,45
37,battindarno,Borgo Panigale - Reno,Barca,Femmine,25-34,Straniera,58
37,battindarno,Borgo Panigale - Reno,Barca,Femmine,55-64,Straniera,107
37,battindarno,Borgo Panigale - Reno,Barca,Maschi,02 e prima,Straniera,20
37,battindarno,Borgo Panigale - Reno,Barca,Maschi,25-34,Straniera,61
37,battindarno,Borgo Panigale - Reno,Barca,Maschi,55-64,Straniera,55
38,canale di reno,Borgo Panigale - Reno,Barca,Maschi,02 e prima,Italiana,58
38,canale di reno,Borgo Panigale - Reno,Barca,Maschi,02 e prima,Straniera,11
38,canale di reno,Borgo Panigale - Reno,Barca,Maschi,03-05,Straniera,7
38,canale di reno,Borgo Panigale - Reno,Barca,Maschi,06-14,Italiana,177
38,canale di reno,Borgo Panigale - Reno,Barca,Maschi,25-34,Italiana,123
38,canale di reno,Borgo Panigale - Reno,Barca,Maschi,45-54,Italiana,391
39,agucchi,Borgo Panigale - Reno,Santa Viola,Femmine,06-14,Italiana,142
39,agucchi,Borgo Panigale - Reno,Santa Viola,Femmine,55-64,Italiana,265
39,agucchi,Borgo Panigale - Reno,Santa Viola,Maschi,02 e prima,Straniera,13
39,agucchi,Borgo Panigale - Reno,Santa Viola,Maschi,06-14,Straniera,38
39,agucchi,Borgo Panigale - Reno,Santa Viola,Maschi,15-24,Straniera,39
40,emilia ponente,Borgo Panigale - Reno,Santa Viola,Femmine,03-05,Italiana,70
40,emilia ponente,Borgo Panigale - Reno,Santa Viola,Femmine,35-44,Italiana,482
40,emilia ponente,Borgo Panigale - Reno,Santa Viola,Maschi,15-24,Italiana,351
40,emilia ponente,Borgo Panigale - Reno,Santa Viola,Maschi,35-44,Italiana,515
40,emilia ponente,Borgo Panigale - Reno,Santa Viola,Maschi,55-64,Straniera,39
41,cadriano-calamosco,San Donato - San Vitale,San Donato,Femmine,03-05,Italiana,5
41,cadriano-calamosco,San Donato - San Vitale,San Donato,Femmine,06-14,Italiana,24
