area_name,household_type,household_size,households
guelfa,Padre con figli,4,1.9837178512070763
mengoli,Padre con figli,4,2.8183892504014194
ospedale sant'orsola,Padre con figli,4,0.02225414800416913
roveri,Padre con figli,4,0.355784669990704
scandellara,Padre con figli,4,0.26986675681005096
stradelli guelfi,Padre con figli,4,0.08591791318065298
via larga,Padre con figli,4,0.6186089749007014
osservanza,Coniugi con altri membri conviventi,4,0.4998286693318104
paderno,Coniugi con altri membri conviventi,4,0.18892061679040548
san michele in bosco,Coniugi con altri membri conviventi,4,0.31125071387778414
osservanza,Padre con figli e altri membri conviventi,4,18.993489434608797
paderno,Padre con figli e altri membri conviventi,4,7.1789834380354085
san michele in bosco,Padre con figli e altri membri conviventi,4,11.827527127355797
galvani-1,Altre tipologie familiari,3,2.321332410185399
galvani-2,Altre tipologie familiari,3,14.678667589814602
galvani-1,Madre con figli,6-10,0.13654896530502347
galvani-2,Madre con figli,6-10,0.8634510346949765
irnerio-1,Altre tipologie familiari,4,1.068308413954852
irnerio-2,Altre tipologie familiari,4,2.9316915860451482
irnerio-1,Madre con figli e altri membri conviventi,3,28.043095866314864
irnerio-2,Madre con figli e altri membri conviventi,3,76.95690413368514
irnerio-1,Madre con figli e altri membri conviventi,4,10.416007036059806
irnerio-2,Madre con figli e altri membri conviventi,4,28.583992963940194
bitone,Padre con figli e altri membri conviventi,6-10,3.9395924308588066
cavedone,Padre con figli e altri membri conviventi,6-10,1.1473799126637554
due madonne,Padre con figli e altri membri conviventi,6-10,1.1044395924308588
fossolo,Padre con figli e altri membri conviventi,6-10,3.17467248908297
lungo savena,Padre con figli e altri membri conviventi,6-10,0.06513828238719067
ospedale bellaria,Padre con figli e altri membri conviventi,6-10,0.04366812227074236
pontevecchio,Padre con figli e altri membri conviventi,6-10,1.930858806404658
via arno,Padre con figli e altri membri conviventi,6-10,2.594250363901019
bitone,Solo,1,1173.7171449365774
cavedone,Solo,1,341.8372582657517
due madonne,Solo,1,329.04411000207944
fossolo,Solo,1,945.8256394260761
lungo savena,Solo,1,19.406555416926594
ospedale bellaria,Solo,1,13.009981285090456
pontevecchio,Solo,1,575.2580058224163
via arno,Solo,1,772.9013048450821
corelli,Coniugi con altri membri conviventi,5,1.6590844738084003
monte donato,Coniugi con altri membri conviventi,5,0.27050495516753187
ponte savena-la bastia,Coniugi con altri membri conviventi,5,0.25162812647475225
via toscana,Coniugi con altri membri conviventi,5,1.8187824445493157
corelli,Coniugi con figli,4,285.77730061349695
monte donato,Coniugi con figli,4,46.594478527607365
ponte savena-la bastia,Coniugi con figli,4,43.342944785276075
via toscana,Coniugi con figli,4,313.2852760736196
corelli,Coniugi con figli,5,50.187305332704106
monte donato,Coniugi con figli,5,8.18277489381784
ponte savena-la bastia,Coniugi con figli,5,7.611750825861256
via toscana,Coniugi con figli,5,55.0181689476168
corelli,Coniugi con figli,6-10,10.784049079754602
monte donato,Coniugi con figli,6-10,1.7582822085889571
ponte savena-la bastia,Coniugi con figli,6-10,1.6355828220858897
via toscana,Coniugi con figli,6-10,11.822085889570552
corelli,Coppia unita civilmente femminile con figli ed eventuali conviventi,3,0.8295422369042001
monte donato,Coppia unita civilmente femminile con figli ed eventuali conviventi,3,0.13525247758376593
ponte savena-la bastia,Coppia unita civilmente femminile con figli ed eventuali conviventi,3,0.12581406323737612
via toscana,Coppia unita civilmente femminile con figli ed eventuali conviventi,3,0.9093912222746579
corelli,Coppia unita civilmente femminile con figli ed eventuali conviventi,4,0.4147711184521001
monte donato,Coppia unita civilmente femminile con figli ed eventuali conviventi,4,0.06762623879188297
ponte savena-la bastia,Coppia unita civilmente femminile con figli ed eventuali conviventi,4,0.06290703161868806
via toscana,Coppia unita civilmente femminile con figli ed eventuali conviventi,4,0.4546956111373289
corelli,Madre con figli,3,86.68716375648891
monte donato,Madre con figli,3,14.13388390750354
ponte savena-la bastia,Madre con figli,3,13.147569608305805
via toscana,Madre con figli,3,95.03138272770174
corelli,Madre con figli e altri membri conviventi,6-10,2.0738555922605
monte donato,Madre con figli e altri membri conviventi,6-10,0.3381311939594148
ponte savena-la bastia,Madre con figli e altri membri conviventi,6-10,0.3145351580934403
via toscana,Madre con figli e altri membri conviventi,6-10,2.2734780556866445
battindarno,Altre tipologie familiari,3,12.96137891574882
canale di reno,Altre tipologie familiari,3,9.254326991846659
villaggio della barca,Altre tipologie familiari,3,8.78429409240452
battindarno,Altre tipologie familiari,4,5.01730796738664
canale di reno,Altre tipologie familiari,4,3.582320125876126
villaggio della barca,Altre tipologie familiari,4,3.4003719067372336
battindarno,Altre tipologie familiari,5,1.67243598912888
canale di reno,Altre tipologie familiari,5,1.1941067086253754
villaggio della barca,Altre tipologie familiari,5,1.1334573022457446
battindarno,Coniugi,2,680.2633385781719
canale di reno,Coniugi,2,485.70290373337144
villaggio della barca,Coniugi,2,461.0337576884566
battindarno,Coniugi con altri membri conviventi,5,1.25432699184666
canale di reno,Coniugi con altri membri conviventi,5,0.8955800314690315
villaggio della barca,Coniugi con altri membri conviventi,5,0.8500929766843084
battindarno,Madre con figli,6-10,1.67243598912888
canale di reno,Madre con figli,6-10,1.1941067086253754
villaggio della barca,Madre con figli,6-10,1.1334573022457446
battindarno,Padre con figli e altri membri conviventi,4,35.12115577170648
canale di reno,Padre con figli e altri membri conviventi,4,25.076240881132883
villaggio della barca,Padre con figli e altri membri conviventi,4,23.802603347160638
battindarno,Solo,1,878.4470032899443
canale di reno,Solo,1,627.2045487054784
villaggio della barca,Solo,1,595.3484480045773
aeroporto,Altre tipologie familiari,3,1.0081288630829743
bargellino,Altre tipologie familiari,3,0.15643378909908223
borgo centro,Altre tipologie familiari,3,17.19685334332272
casteldebole,Altre tipologie familiari,3,10.980782918149465
ducati-villaggio ina,Altre tipologie familiari,3,6.691889867016295
la birra,Altre tipologie familiari,3,4.212848848098895
lavino di mezzo,Altre tipologie familiari,3,1.1428357370294062
lungo reno,Altre tipologie familiari,3,0.028244989698445404
rigosa,Altre tipologie familiari,3,2.8809889492414307
triumvirato-pietra,Altre tipologie familiari,3,11.682562277580072
via del vivaio,Altre tipologie familiari,3,2.018430417681214
aeroporto,Coniugi con altri membri conviventi,3,1.0255103952050946
bargellino,Coniugi con altri membri conviventi,3,0.15913092339389398
borgo centro,Coniugi con altri membri conviventi,3,17.493350814759317
casteldebole,Coniugi con altri membri conviventi,3,11.170106761565835
ducati-villaggio ina,Coniugi con altri membri conviventi,3,6.807267278516576
la birra,Coniugi con altri membri conviventi,3,4.285484173066117
lavino di mezzo,Coniugi con altri membri conviventi,3,1.1625398014609478
lungo reno,Coniugi con altri membri conviventi,3,0.028731972279453084
rigosa,Coniugi con altri membri conviventi,3,2.930661172504214
triumvirato-pietra,Coniugi con altri membri conviventi,3,11.883985765124557
via del vivaio,Coniugi con altri membri conviventi,3,2.053230942123993
aeroporto,Coniugi con figli,6-10,0.8690766061060123
bargellino,Coniugi con figli,6-10,0.13485671474058814
borgo centro,Coniugi con figli,6-10,14.82487357182993
casteldebole,Coniugi con figli,6-10,9.466192170818506
ducati-villaggio ina,Coniugi con figli,6-10,5.768870575014048
la birra,Coniugi con figli,6-10,3.6317662483611164
lavino di mezzo,Coniugi con figli,6-10,0.9852032215770743
lungo reno,Coniugi con figli,6-10,0.02434912905038397
rigosa,Coniugi con figli,6-10,2.4836111631391646
triumvirato-pietra,Coniugi con figli,6-10,10.0711743772242
via del vivaio,Coniugi con figli,6-10,1.7400262221389775
aeroporto,Coppia unita civilmente femminile,2,0.06952612848848098
bargellino,Coppia unita civilmente femminile,2,0.01078853717924705
borgo centro,Coppia unita civilmente femminile,2,1.1859898857463944
casteldebole,Coppia unita civilmente femminile,2,0.7572953736654804
ducati-villaggio ina,Coppia unita civilmente femminile,2,0.4615096460011238
la birra,Coppia unita civilmente femminile,2,0.2905412998688893
lavino di mezzo,Coppia unita civilmente femminile,2,0.07881625772616595
lungo reno,Coppia unita civilmente femminile,2,0.0019479303240307175
rigosa,Coppia unita civilmente femminile,2,0.19868889305113316
triumvirato-pietra,Coppia unita civilmente femminile,2,0.805693950177936
via del vivaio,Coppia unita civilmente femminile,2,0.1392020977711182
aeroporto,Solo,1,54.508484734969095
bargellino,Solo,1,8.458213148529687
borgo centro,Solo,1,929.8160704251732
casteldebole,Solo,1,593.7195729537366
ducati-villaggio ina,Solo,1,361.8235624648811
la birra,Solo,1,227.78437909720924
lavino di mezzo,Solo,1,61.7919460573141
lungo reno,Solo,1,1.5271773740400825
rigosa,Solo,1,155.7720921520884
triumvirato-pietra,Solo,1,631.6640569395018
via del vivaio,Solo,1,109.13444465255667
agucchi,Coniugi con altri membri conviventi,3,10.190799284223084
emilia ponente,Coniugi con altri membri conviventi,3,20.809200715776914
agucchi,Coniugi con figli e altri membri conviventi,6-10,8.218386519534745
emilia ponente,Coniugi con figli e altri membri conviventi,6-10,16.781613480465253
agucchi,Madre con figli,3,32.54481061735759
emilia ponente,Madre con figli,3,66.4551893826424
agucchi,Madre con figli e altri membri conviventi,5,2.6298836862511186
emilia ponente,Madre con figli e altri membri conviventi,5,5.370116313748881
arcoveggio,Altre tipologie familiari,5,2.5109092383810525
caserme rosse-manifattura,Altre tipologie familiari,5,0.5219401411306676
cnr,Altre tipologie familiari,5,0.011679779381945008
ex mercato ortofrutticolo,Altre tipologie familiari,5,0.41706545543028634
piazza dell'unita',Altre tipologie familiari,5,2.6547165220212507
via ferrarese,Altre tipologie familiari,5,2.8836888636547977
arcoveggio,Coniugi,2,547.6572038824452
caserme rosse-manifattura,Coniugi,2,113.84094411550004
cnr,Coniugi,2,2.5474896585286726
ex mercato ortofrutticolo,Coniugi,2,90.96660988996133
piazza dell'unita',Coniugi,2,579.0231703030794
via ferrarese,Coniugi,2,628.9645821504854
arcoveggio,Coniugi con altri membri conviventi,6-10,1.9529294076297077
caserme rosse-manifattura,Coniugi con altri membri conviventi,6-10,0.4059534431016303
cnr,Coniugi con altri membri conviventi,6-10,0.009084272852623896
ex mercato ortofrutticolo,Coniugi con altri membri conviventi,6-10,0.3243842431124449
piazza dell'unita',Coniugi con altri membri conviventi,6-10,2.064779517127639
via ferrarese,Coniugi con altri membri conviventi,6-10,2.242869116175954
arcoveggio,Coniugi con figli,5,58.58788222889123
caserme rosse-manifattura,Coniugi con figli,5,12.178603293048909
cnr,Coniugi con figli,5,0.2725281855787169
ex mercato ortofrutticolo,Coniugi con figli,5,9.731527293373347
piazza dell'unita',Coniugi con figli,5,61.94338551382918
via ferrarese,Coniugi con figli,5,67.28607348527862
arcoveggio,Coppia unita civilmente femminile,2,3.068889069132398
caserme rosse-manifattura,Coppia unita civilmente femminile,2,0.6379268391597047
cnr,Coppia unita civilmente femminile,2,0.014275285911266122
ex mercato ortofrutticolo,Coppia unita civilmente femminile,2,0.5097466677481277
piazza dell'unita',Coppia unita civilmente femminile,2,3.2446535269148615
via ferrarese,Coppia unita civilmente femminile,2,3.524508611133642
arcoveggio,Coppia unita civilmente maschile,2,6.416768053640468
caserme rosse-manifattura,Coppia unita civilmente maschile,2,1.3338470273339282
cnr,Coppia unita civilmente maschile,2,0.0298483250871928
ex mercato ortofrutticolo,Coppia unita civilmente maschile,2,1.065833941655176
piazza dell'unita',Coppia unita civilmente maschile,2,6.784275556276529
via ferrarese,Coppia unita civilmente maschile,2,7.369427096006706
arcoveggio,Madre con figli,2,272.2941574066564
caserme rosse-manifattura,Madre con figli,2,56.601508638170166
cnr,Madre con figli,2,1.2666071863087032
ex mercato ortofrutticolo,Madre con figli,2,45.22843161110661
piazza dell'unita',Madre con figli,2,287.8892583880823
via ferrarese,Madre con figli,2,312.72003676967586
arcoveggio,Madre con figli e altri membri conviventi,4,47.14929569848866
caserme rosse-manifattura,Madre con figli e altri membri conviventi,4,9.800875983453645
cnr,Madre con figli e altri membri conviventi,4,0.21932030172763406
ex mercato ortofrutticolo,Madre con figli e altri membri conviventi,4,7.831562440857598
piazza dell'unita',Madre con figli e altri membri conviventi,4,49.84967691351015
via ferrarese,Madre con figli e altri membri conviventi,4,54.14926866196232
arcoveggio,Madre con figli e altri membri conviventi,6-10,4.742828561386433
caserme rosse-manifattura,Madre con figli e altri membri conviventi,6-10,0.9858869332468164
cnr,Madre con figli e altri membri conviventi,6-10,0.02206180549922946
ex mercato ortofrutticolo,Madre con figli e altri membri conviventi,6-10,0.7877903047016519
piazza dell'unita',Madre con figli e altri membri conviventi,6-10,5.014464541595696
via ferrarese,Madre con figli e altri membri conviventi,6-10,5.4469678535701735
arcoveggio,Padre con figli,6-10,0.2789899153756725
caserme rosse-manifattura,Padre con figli,6-10,0.057993349014518615
cnr,Padre con figli,6-10,0.0012977532646605565
ex mercato ortofrutticolo,Padre con figli,6-10,0.0463406061589207
piazza dell'unita',Padre con figli,6-10,0.2949685024468056
via ferrarese,Padre con figli,6-10,0.320409873739422
croce coperta,Coniugi con altri membri conviventi,6-10,0.32814207650273225
la dozza,Coniugi con altri membri conviventi,6-10,0.07426229508196722
mulino del gomito,Coniugi con altri membri conviventi,6-10,0.03945355191256831
san savino,Coniugi con altri membri conviventi,6-10,0.5033879781420765
savena abbandonato,Coniugi con altri membri conviventi,6-10,0.054754098360655735
croce coperta,Madre con figli,4,6.2346994535519125
la dozza,Madre con figli,4,1.410983606557377
mulino del gomito,Madre con figli,4,0.7496174863387979
san savino,Madre con figli,4,9.564371584699453
savena abbandonato,Madre con figli,4,1.0403278688524589
beverara,Altre tipologie familiari,4,4.329440688383528
la noce,Altre tipologie familiari,4,0.9354640442532268
laghetti del rosario,Altre tipologie familiari,4,0.29870928088506454
lazzaretto,Altre tipologie familiari,4,0.5611555009219422
pescarola,Altre tipologie familiari,4,2.782421634910879
tiro a segno,Altre tipologie familiari,4,0.09280885064535956
beverara,Coniugi con figli,6-10,20.204056545789797
la noce,Coniugi con figli,6-10,4.365498873181726
laghetti del rosario,Coniugi con figli,6-10,1.3939766441303012
lazzaretto,Coniugi con figli,6-10,2.618725670969064
pescarola,Coniugi con figli,6-10,12.984634296250768
tiro a segno,Coniugi con figli,6-10,0.4331079696783446
beverara,Padre con figli e altri membri conviventi,3,50.51014136447449
la noce,Padre con figli e altri membri conviventi,3,10.913747182954314
laghetti del rosario,Padre con figli e altri membri conviventi,3,3.484941610325753
