﻿Anno;Codice Area Statistica;Area Statistica;Quartiere;Zona;Sesso;Età grandi;Età;Cittadinanza;Residenti;Zona di prossimità
2015;67;Mengoli;San Donato - San Vitale;San Vitale;Maschi;35-44;30-44;Straniera;169;CIRENAICA - MASSARENTI - SCANDELLARA
2015;67;Mengoli;San Donato - San Vitale;San Vitale;Maschi;55-64;45-64;Italiana;507;CIRENAICA - MASSARENTI - SCANDELLARA
2015;70;Stradelli Guelfi;San Donato - San Vitale;San Vitale;Femmine;55-64;45-64;Straniera;2;CROCE DEL BIACCO - ROVERI
2015;70;Stradelli Guelfi;San Donato - San Vitale;San Vitale;Maschi;25-34;30-44;Italiana;10;CROCE DEL BIACCO - ROVERI
2015;71;Stadio-Meloncello;Porto - Saragozza;Costa Saragozza;Femmine;03-05;00-14;Straniera;6;SARAGOZZA - SAN LUCA
2015;71;Stadio-Meloncello;Porto - Saragozza;Costa Saragozza;Femmine;15-24;15-29;Italiana;103;SARAGOZZA - SAN LUCA
2015;71;Stadio-Meloncello;Porto - Saragozza;Costa Saragozza;Femmine;25-34;15-29;Straniera;21;SARAGOZZA - SAN LUCA
2015;71;Stadio-Meloncello;Porto - Saragozza;Costa Saragozza;Maschi;25-34;15-29;Straniera;25;SARAGOZZA - SAN LUCA
2015;71;Stadio-Meloncello;Porto - Saragozza;Costa Saragozza;Maschi;45-54;45-64;Italiana;259;SARAGOZZA - SAN LUCA
2015;71;Stadio-Meloncello;Porto - Saragozza;Costa Saragozza;Maschi;55-64;45-64;Straniera;12;SARAGOZZA - SAN LUCA
2015;72;XXI Aprile;Porto - Saragozza;Costa Saragozza;Femmine;15-24;15-29;Straniera;85;SARAGOZZA - SAN LUCA
2015;72;XXI Aprile;Porto - Saragozza;Costa Saragozza;Maschi;02 e prima;00-14;Italiana;125;SARAGOZZA - SAN LUCA
2015;72;XXI Aprile;Porto - Saragozza;Costa Saragozza;Maschi;03-05;00-14;Italiana;118;SARAGOZZA - SAN LUCA
2015;72;XXI Aprile;Porto - Saragozza;Costa Saragozza;Maschi;03-05;00-14;Straniera;28;SARAGOZZA - SAN LUCA
2015;72;XXI Aprile;Porto - Saragozza;Costa Saragozza;Maschi;06-14;00-14;Italiana;381;SARAGOZZA - SAN LUCA
2015;72;XXI Aprile;Porto - Saragozza;Costa Saragozza;Maschi;15-24;15-29;Straniera;91;SARAGOZZA - SAN LUCA
2015;73;San Giuseppe;Porto - Saragozza;Costa Saragozza;Femmine;25-34;15-29;Straniera;19;SARAGOZZA - SAN LUCA
2015;73;San Giuseppe;Porto - Saragozza;Costa Saragozza;Maschi;65 e oltre;65 e oltre;Straniera;8;SARAGOZZA - SAN LUCA
2015;74;Ravone;Porto - Saragozza;Costa Saragozza;Femmine;06-14;00-14;Italiana;32;SARAGOZZA - SAN LUCA
2015;74;Ravone;Porto - Saragozza;Costa Saragozza;Femmine;15-24;15-29;Straniera;2;SARAGOZZA - SAN LUCA
2015;74;Ravone;Porto - Saragozza;Costa Saragozza;Femmine;25-34;30-44;Straniera;3;SARAGOZZA - SAN LUCA
2015;74;Ravone;Porto - Saragozza;Costa Saragozza;Maschi;02 e prima;00-14;Straniera;3;SARAGOZZA - SAN LUCA
2015;74;Ravone;Porto - Saragozza;Costa Saragozza;Maschi;03-05;00-14;Italiana;8;SARAGOZZA - SAN LUCA
2015;74;Ravone;Porto - Saragozza;Costa Saragozza;Maschi;45-54;45-64;Italiana;83;SARAGOZZA - SAN LUCA
2015;74;Ravone;Porto - Saragozza;Costa Saragozza;Maschi;65 e oltre;65 e oltre;Italiana;141;SARAGOZZA - SAN LUCA
2015;75;Via del Genio;Porto - Saragozza;Costa Saragozza;Maschi;15-24;15-29;Italiana;1;SARAGOZZA - SAN LUCA
2015;75;Via del Genio;Porto - Saragozza;Costa Saragozza;Maschi;25-34;30-44;Italiana;1;SARAGOZZA - SAN LUCA
2015;76;San Luca;Porto - Saragozza;Costa Saragozza;Femmine;06-14;00-14;Italiana;37;SARAGOZZA - SAN LUCA
2015;76;San Luca;Porto - Saragozza;Costa Saragozza;Femmine;25-34;30-44;Straniera;3;SARAGOZZA - SAN LUCA
2015;76;San Luca;Porto - Saragozza;Costa Saragozza;Maschi;25-34;30-44;Italiana;11;SARAGOZZA - SAN LUCA
2015;77;Malpighi-2;Porto - Saragozza;Malpighi;Femmine;06-14;00-14;Straniera;45;MALPIGHI
2015;77;Malpighi-2;Porto - Saragozza;Malpighi;Femmine;15-24;15-29;Italiana;281;MALPIGHI
2015;77;Malpighi-2;Porto - Saragozza;Malpighi;Femmine;15-24;15-29;Straniera;53;MALPIGHI
2015;77;Malpighi-2;Porto - Saragozza;Malpighi;Femmine;55-64;45-64;Straniera;104;MALPIGHI
2015;77;Malpighi-2;Porto - Saragozza;Malpighi;Maschi;25-34;30-44;Italiana;334;MALPIGHI
2015;78;Malpighi-1;Porto - Saragozza;Malpighi;Femmine;25-34;30-44;Italiana;59;MALPIGHI
2015;78;Malpighi-1;Porto - Saragozza;Malpighi;Femmine;55-64;45-64;Italiana;113;MALPIGHI
2015;78;Malpighi-1;Porto - Saragozza;Malpighi;Femmine;55-64;45-64;Straniera;15;MALPIGHI
2015;78;Malpighi-1;Porto - Saragozza;Malpighi;Femmine;65 e oltre;65 e oltre;Italiana;240;MALPIGHI
2015;78;Malpighi-1;Porto - Saragozza;Malpighi;Maschi;55-64;45-64;Straniera;11;MALPIGHI
2015;79;Fossolo;Savena;Mazzini;Maschi;02 e prima;00-14;Straniera;16;FOSSOLO - DUE MADONNE
2015;80;Due Madonne;Savena;Mazzini;Femmine;25-34;15-29;Straniera;12;FOSSOLO - DUE MADONNE
2015;80;Due Madonne;Savena;Mazzini;Maschi;02 e prima;00-14;Italiana;22;FOSSOLO - DUE MADONNE
2015;80;Due Madonne;Savena;Mazzini;Maschi;25-34;30-44;Italiana;51;FOSSOLO - DUE MADONNE
2015;80;Due Madonne;Savena;Mazzini;Maschi;25-34;30-44;Straniera;13;FOSSOLO - DUE MADONNE
2015;80;Due Madonne;Savena;Mazzini;Maschi;45-54;45-64;Italiana;195;FOSSOLO - DUE MADONNE
2015;80;Due Madonne;Savena;Mazzini;Maschi;55-64;45-64;Italiana;129;FOSSOLO - DUE MADONNE
2015;81;Lungo Savena;Savena;Mazzini;Femmine;45-54;45-64;Italiana;4;FOSSOLO - DUE MADONNE
2015;81;Lungo Savena;Savena;Mazzini;Maschi;35-44;30-44;Italiana;3;FOSSOLO - DUE MADONNE
2015;82;Pontevecchio;Savena;Mazzini;Femmine;02 e prima;00-14;Straniera;35;PONTEVECCHIO - MAZZINI
2015;82;Pontevecchio;Savena;Mazzini;Femmine;03-05;00-14;Straniera;33;PONTEVECCHIO - MAZZINI
2015;82;Pontevecchio;Savena;Mazzini;Femmine;25-34;30-44;Straniera;70;PONTEVECCHIO - MAZZINI
2015;82;Pontevecchio;Savena;Mazzini;Femmine;45-54;45-64;Italiana;309;PONTEVECCHIO - MAZZINI
2015;82;Pontevecchio;Savena;Mazzini;Maschi;02 e prima;00-14;Straniera;43;PONTEVECCHIO - MAZZINI
2015;82;Pontevecchio;Savena;Mazzini;Maschi;35-44;30-44;Italiana;321;PONTEVECCHIO - MAZZINI
2015;82;Pontevecchio;Savena;Mazzini;Maschi;55-64;45-64;Straniera;20;PONTEVECCHIO - MAZZINI
2015;83;Bitone;Savena;Mazzini;Maschi;02 e prima;00-14;Italiana;117;PONTEVECCHIO - MAZZINI
2015;84;Cavedone;Savena;Mazzini;Femmine;35-44;30-44;Straniera;44;PONTEVECCHIO - MAZZINI
2015;84;Cavedone;Savena;Mazzini;Maschi;25-34;30-44;Straniera;18;PONTEVECCHIO - MAZZINI
2015;84;Cavedone;Savena;Mazzini;Maschi;35-44;30-44;Straniera;36;PONTEVECCHIO - MAZZINI
2015;85;Via Arno;Savena;Mazzini;Femmine;15-24;15-29;Italiana;220;PONTEVECCHIO - MAZZINI
2015;85;Via Arno;Savena;Mazzini;Femmine;25-34;30-44;Straniera;44;PONTEVECCHIO - MAZZINI
2015;85;Via Arno;Savena;Mazzini;Femmine;65 e oltre;65 e oltre;Italiana;1480;PONTEVECCHIO - MAZZINI
2015;86;Ospedale Bellaria;Savena;Mazzini;Femmine;25-34;15-29;Italiana;2;LUNGO SAVENA
2015;86;Ospedale Bellaria;Savena;Mazzini;Maschi;06-14;00-14;Italiana;4;LUNGO SAVENA
2015;86;Ospedale Bellaria;Savena;Mazzini;Maschi;35-44;30-44;Italiana;3;LUNGO SAVENA
2015;87;Monte Donato;Savena;San Ruffillo;Femmine;35-44;30-44;Straniera;16;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2015;87;Monte Donato;Savena;San Ruffillo;Maschi;06-14;00-14;Straniera;4;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2015;88;Via Toscana;Savena;San Ruffillo;Femmine;15-24;15-29;Straniera;72;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2015;88;Via Toscana;Savena;San Ruffillo;Femmine;25-34;30-44;Italiana;213;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2015;88;Via Toscana;Savena;San Ruffillo;Femmine;55-64;45-64;Straniera;114;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2015;88;Via Toscana;Savena;San Ruffillo;Maschi;02 e prima;00-14;Straniera;21;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2015;88;Via Toscana;Savena;San Ruffillo;Maschi;15-24;15-29;Straniera;81;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2015;89;Corelli;Savena;San Ruffillo;Femmine;02 e prima;00-14;Straniera;27;LUNGO SAVENA
2015;89;Corelli;Savena;San Ruffillo;Femmine;03-05;00-14;Straniera;29;LUNGO SAVENA
2015;89;Corelli;Savena;San Ruffillo;Femmine;25-34;15-29;Italiana;141;LUNGO SAVENA
2015;89;Corelli;Savena;San Ruffillo;Maschi;02 e prima;00-14;Italiana;72;LUNGO SAVENA
2015;89;Corelli;Savena;San Ruffillo;Maschi;02 e prima;00-14;Straniera;22;LUNGO SAVENA
2015;89;Corelli;Savena;San Ruffillo;Maschi;06-14;00-14;Straniera;71;LUNGO SAVENA
2015;89;Corelli;Savena;San Ruffillo;Maschi;35-44;30-44;Italiana;427;LUNGO SAVENA
2015;90;Ponte Savena-La Bastia;Savena;San Ruffillo;Femmine;02 e prima;00-14;Italiana;12;LUNGO SAVENA
2015;90;Ponte Savena-La Bastia;Savena;San Ruffillo;Femmine;02 e prima;00-14;Straniera;1;LUNGO SAVENA
2015;90;Ponte Savena-La Bastia;Savena;San Ruffillo;Femmine;45-54;45-64;Italiana;105;LUNGO SAVENA
2015;90;Ponte Savena-La Bastia;Savena;San Ruffillo;Maschi;25-34;15-29;Italiana;25;LUNGO SAVENA
2015;90;Ponte Savena-La Bastia;Savena;San Ruffillo;Maschi;65 e oltre;65 e oltre;Italiana;146;LUNGO SAVENA
2015;99;non indicata;Senza fissa dimora;Senza fissa dimora;Maschi;65 e oltre;65 e oltre;Straniera;4;
2016;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;Maschi;06-14;00-14;Italiana;18;BIRRA - BARGELLINO - LAVINO
2016;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;Maschi;15-24;15-29;Italiana;9;BIRRA - BARGELLINO - LAVINO
2016;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;Maschi;45-54;45-64;Straniera;6;BIRRA - BARGELLINO - LAVINO
2016;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;Maschi;65 e oltre;65 e oltre;Straniera;1;BIRRA - BARGELLINO - LAVINO
2016;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;Maschi;02 e prima;00-14;Straniera;2;BIRRA - BARGELLINO - LAVINO
2016;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;Maschi;03-05;00-14;Italiana;8;BIRRA - BARGELLINO - LAVINO
2016;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;Maschi;06-14;00-14;Italiana;46;BIRRA - BARGELLINO - LAVINO
2016;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;Maschi;15-24;15-29;Italiana;32;BIRRA - BARGELLINO - LAVINO
2016;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;Maschi;35-44;30-44;Italiana;62;BIRRA - BARGELLINO - LAVINO
2016;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;Maschi;45-54;45-64;Italiana;60;BIRRA - BARGELLINO - LAVINO
2016;03;Bargellino;Borgo Panigale - Reno;Borgo Panigale;Maschi;25-34;15-29;Italiana;5;BIRRA - BARGELLINO - LAVINO
2016;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;Femmine;15-24;15-29;Italiana;14;BIRRA - BARGELLINO - LAVINO
2016;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;Femmine;25-34;30-44;Straniera;6;BIRRA - BARGELLINO - LAVINO
2018;13;CNR;Navile;Bolognina;Femmine;15-24;15-29;Straniera;1;BEVERARA
2018;13;CNR;Navile;Bolognina;Femmine;35-44;30-44;Straniera;1;BEVERARA
2018;13;CNR;Navile;Bolognina;Maschi;02 e prima;00-14;Italiana;1;BEVERARA
2018;13;CNR;Navile;Bolognina;Maschi;06-14;00-14;Italiana;1;BEVERARA
2018;13;CNR;Navile;Bolognina;Maschi;25-34;30-44;Italiana;3;BEVERARA
2018;14;Arcoveggio;Navile;Bolognina;Femmine;25-34;30-44;Italiana;258;BOLOGNINA
2018;14;Arcoveggio;Navile;Bolognina;Femmine;55-64;45-64;Straniera;119;BOLOGNINA
2018;14;Arcoveggio;Navile;Bolognina;Maschi;06-14;00-14;Italiana;245;BOLOGNINA
2018;15;Via Ferrarese;Navile;Bolognina;Femmine;06-14;00-14;Straniera;168;BOLOGNINA
2018;15;Via Ferrarese;Navile;Bolognina;Femmine;15-24;15-29;Italiana;284;BOLOGNINA
2018;15;Via Ferrarese;Navile;Bolognina;Femmine;55-64;45-64;Straniera;180;BOLOGNINA
2018;15;Via Ferrarese;Navile;Bolognina;Maschi;25-34;30-44;Straniera;235;BOLOGNINA
2018;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;Femmine;15-24;15-29;Italiana;32;BOLOGNINA
2018;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;Femmine;45-54;45-64;Italiana;42;BOLOGNINA
2018;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;Femmine;65 e oltre;65 e oltre;Straniera;2;BOLOGNINA
2018;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;Maschi;02 e prima;00-14;Italiana;18;BOLOGNINA
2018;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;Maschi;03-05;00-14;Straniera;4;BOLOGNINA
2018;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;Maschi;45-54;45-64;Straniera;7;BOLOGNINA
2018;17;Piazza dell'Unita';Navile;Bolognina;Femmine;25-34;30-44;Straniera;119;BOLOGNINA
2018;17;Piazza dell'Unita';Navile;Bolognina;Femmine;55-64;45-64;Straniera;128;BOLOGNINA
2018;18;San Savino;Navile;Corticella;Femmine;03-05;00-14;Italiana;77;CORTICELLA - DOZZA
2018;18;San Savino;Navile;Corticella;Femmine;25-34;15-29;Italiana;138;CORTICELLA - DOZZA
2018;18;San Savino;Navile;Corticella;Maschi;25-34;15-29;Straniera;65;CORTICELLA - DOZZA
2018;18;San Savino;Navile;Corticella;Maschi;45-54;45-64;Italiana;587;CORTICELLA - DOZZA
2018;19;Savena Abbandonato;Navile;Corticella;Femmine;03-05;00-14;Italiana;13;CORTICELLA - DOZZA
2018;19;Savena Abbandonato;Navile;Corticella;Femmine;06-14;00-14;Italiana;26;CORTICELLA - DOZZA
2018;19;Savena Abbandonato;Navile;Corticella;Femmine;15-24;15-29;Italiana;29;CORTICELLA - DOZZA
2018;19;Savena Abbandonato;Navile;Corticella;Femmine;45-54;45-64;Straniera;13;CORTICELLA - DOZZA
2018;19;Savena Abbandonato;Navile;Corticella;Femmine;65 e oltre;65 e oltre;Italiana;62;CORTICELLA - DOZZA
2018;19;Savena Abbandonato;Navile;Corticella;Maschi;06-14;00-14;Straniera;8;CORTICELLA - DOZZA
2018;19;Savena Abbandonato;Navile;Corticella;Maschi;35-44;30-44;Straniera;20;CORTICELLA - DOZZA
2018;20;Croce Coperta;Navile;Corticella;Femmine;25-34;30-44;Italiana;95;CORTICELLA - DOZZA
2018;20;Croce Coperta;Navile;Corticella;Femmine;25-34;30-44;Straniera;64;CORTICELLA - DOZZA
2018;20;Croce Coperta;Navile;Corticella;Maschi;02 e prima;00-14;Italiana;47;CORTICELLA - DOZZA
2018;21;Mulino del Gomito;Navile;Corticella;Femmine;03-05;00-14;Italiana;7;CORTICELLA - DOZZA
2018;21;Mulino del Gomito;Navile;Corticella;Maschi;25-34;30-44;Italiana;27;CORTICELLA - DOZZA
2018;21;Mulino del Gomito;Navile;Corticella;Maschi;35-44;30-44;Italiana;53;CORTICELLA - DOZZA
2018;22;La Dozza;Navile;Corticella;Maschi;06-14;00-14;Straniera;5;CORTICELLA - DOZZA
2018;22;La Dozza;Navile;Corticella;Maschi;15-24;15-29;Italiana;96;CORTICELLA - DOZZA
2018;22;La Dozza;Navile;Corticella;Maschi;25-34;15-29;Italiana;29;CORTICELLA - DOZZA
2018;22;La Dozza;Navile;Corticella;Maschi;25-34;15-29;Straniera;6;CORTICELLA - DOZZA
2018;22;La Dozza;Navile;Corticella;Maschi;45-54;45-64;Italiana;122;CORTICELLA - DOZZA
2018;22;La Dozza;Navile;Corticella;Maschi;65 e oltre;65 e oltre;Italiana;167;CORTICELLA - DOZZA
2018;23;Laghetti del Rosario;Navile;Lame;Femmine;25-34;30-44;Italiana;7;BERTALIA - NOCE
2018;23;Laghetti del Rosario;Navile;Lame;Femmine;45-54;45-64;Straniera;2;BERTALIA - NOCE
2018;23;Laghetti del Rosario;Navile;Lame;Femmine;55-64;45-64;Italiana;26;BERTALIA - NOCE
2018;23;Laghetti del Rosario;Navile;Lame;Maschi;45-54;45-64;Italiana;48;BERTALIA - NOCE
2018;23;Laghetti del Rosario;Navile;Lame;Maschi;45-54;45-64;Straniera;7;BERTALIA - NOCE
2018;23;Laghetti del Rosario;Navile;Lame;Maschi;65 e oltre;65 e oltre;Straniera;1;BERTALIA - NOCE
2018;24;La Noce;Navile;Lame;Femmine;06-14;00-14;Italiana;46;BERTALIA - NOCE
2018;24;La Noce;Navile;Lame;Femmine;06-14;00-14;Straniera;13;BERTALIA - NOCE
2018;24;La Noce;Navile;Lame;Femmine;45-54;45-64;Straniera;10;BERTALIA - NOCE
2018;24;La Noce;Navile;Lame;Femmine;65 e oltre;65 e oltre;Italiana;173;BERTALIA - NOCE
2018;24;La Noce;Navile;Lame;Maschi;06-14;00-14;Italiana;44;BERTALIA - NOCE
2018;25;Tiro A Segno;Navile;Lame;Femmine;06-14;00-14;Italiana;8;BERTALIA - NOCE
2018;25;Tiro A Segno;Navile;Lame;Maschi;55-64;45-64;Italiana;19;BERTALIA - NOCE
2018;26;Pescarola;Navile;Lame;Femmine;06-14;00-14;Straniera;37;BERTALIA - NOCE
2018;26;Pescarola;Navile;Lame;Femmine;15-24;15-29;Italiana;164;BERTALIA - NOCE
2018;26;Pescarola;Navile;Lame;Femmine;25-34;30-44;Italiana;70;BERTALIA - NOCE
2018;26;Pescarola;Navile;Lame;Femmine;35-44;30-44;Straniera;86;BERTALIA - NOCE
2018;26;Pescarola;Navile;Lame;Maschi;02 e prima;00-14;Straniera;16;BERTALIA - NOCE
2018;26;Pescarola;Navile;Lame;Maschi;25-34;15-29;Italiana;87;BERTALIA - NOCE
2018;27;Lazzaretto;Navile;Lame;Femmine;03-05;00-14;Italiana;11;BERTALIA - NOCE
2018;27;Lazzaretto;Navile;Lame;Maschi;45-54;45-64;Straniera;18;BERTALIA - NOCE
2018;28;Beverara;Navile;Lame;Femmine;03-05;00-14;Italiana;61;BEVERARA
2018;28;Beverara;Navile;Lame;Maschi;25-34;30-44;Straniera;48;BEVERARA
2018;28;Beverara;Navile;Lame;Maschi;65 e oltre;65 e oltre;Straniera;15;BEVERARA
2018;29;Marconi-2;Porto - Saragozza;Marconi;Femmine;06-14;00-14;Straniera;38;MARCONI
2018;29;Marconi-2;Porto - Saragozza;Marconi;Femmine;45-54;45-64;Italiana;861;MARCONI
2018;29;Marconi-2;Porto - Saragozza;Marconi;Maschi;25-34;30-44;Italiana;412;MARCONI
2018;29;Marconi-2;Porto - Saragozza;Marconi;Maschi;35-44;30-44;Italiana;831;MARCONI
2018;29;Marconi-2;Porto - Saragozza;Marconi;Maschi;45-54;45-64;Italiana;820;MARCONI
2018;30;Marconi-1;Porto - Saragozza;Marconi;Maschi;65 e oltre;65 e oltre;Straniera;3;MALPIGHI
2018;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;Maschi;03-05;00-14;Italiana;4;SAFFI
2018;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;Maschi;03-05;00-14;Straniera;1;SAFFI
2018;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;Maschi;15-24;15-29;Straniera;7;SAFFI
2018;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;Maschi;25-34;30-44;Italiana;14;SAFFI
2018;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;Maschi;65 e oltre;65 e oltre;Italiana;44;SAFFI
2018;32;Scalo Ravone;Porto - Saragozza;Saffi;Femmine;03-05;00-14;Italiana;1;SAFFI
2018;32;Scalo Ravone;Porto - Saragozza;Saffi;Femmine;45-54;45-64;Italiana;5;SAFFI
2018;32;Scalo Ravone;Porto - Saragozza;Saffi;Maschi;35-44;30-44;Straniera;1;SAFFI
2018;32;Scalo Ravone;Porto - Saragozza;Saffi;Maschi;45-54;45-64;Italiana;16;SAFFI
2018;33;Zanardi;Porto - Saragozza;Saffi;Femmine;15-24;15-29;Italiana;168;SAFFI
2018;33;Zanardi;Porto - Saragozza;Saffi;Femmine;15-24;15-29;Straniera;53;SAFFI
2018;33;Zanardi;Porto - Saragozza;Saffi;Femmine;45-54;45-64;Italiana;402;SAFFI
2018;33;Zanardi;Porto - Saragozza;Saffi;Femmine;55-64;45-64;Straniera;74;SAFFI
2018;33;Zanardi;Porto - Saragozza;Saffi;Maschi;02 e prima;00-14;Italiana;59;SAFFI
2018;34;Velodromo;Porto - Saragozza;Saffi;Femmine;15-24;15-29;Italiana;156;SAFFI
2018;34;Velodromo;Porto - Saragozza;Saffi;Femmine;45-54;45-64;Italiana;395;SAFFI
2018;34;Velodromo;Porto - Saragozza;Saffi;Maschi;15-24;15-29;Straniera;44;SAFFI
2018;34;Velodromo;Porto - Saragozza;Saffi;Maschi;35-44;30-44;Straniera;123;SAFFI
2018;35;Via Vittorio Veneto;Porto - Saragozza;Saffi;Femmine;25-34;30-44;Straniera;65;SAFFI
2018;35;Via Vittorio Veneto;Porto - Saragozza;Saffi;Femmine;45-54;45-64;Straniera;75;SAFFI
2018;35;Via Vittorio Veneto;Porto - Saragozza;Saffi;Maschi;45-54;45-64;Straniera;40;SAFFI
2018;36;Villaggio della Barca;Borgo Panigale - Reno;Barca;Femmine;25-34;30-44;Straniera;64;BARCA
2018;36;Villaggio della Barca;Borgo Panigale - Reno;Barca;Femmine;45-54;45-64;Straniera;92;BARCA
2018;36;Villaggio della Barca;Borgo Panigale - Reno;Barca;Femmine;55-64;45-64;Straniera;71;BARCA
2018;36;Villaggio della Barca;Borgo Panigale - Reno;Barca;Maschi;35-44;30-44;Italiana;219;BARCA
2018;36;Villaggio della Barca;Borgo Panigale - Reno;Barca;Maschi;45-54;45-64;Straniera;78;BARCA
2018;37;Battindarno;Borgo Panigale - Reno;Barca;Femmine;06-14;00-14;Italiana;212;BARCA
2018;37;Battindarno;Borgo Panigale - Reno;Barca;Maschi;02 e prima;00-14;Italiana;61;BARCA
2018;37;Battindarno;Borgo Panigale - Reno;Barca;Maschi;25-34;15-29;Italiana;157;BARCA
2018;37;Battindarno;Borgo Panigale - Reno;Barca;Maschi;35-44;30-44;Italiana;415;BARCA
2018;37;Battindarno;Borgo Panigale - Reno;Barca;Maschi;65 e oltre;65 e oltre;Italiana;1118;BARCA
2018;38;Canale di Reno;Borgo Panigale - Reno;Barca;Femmine;02 e prima;00-14;Straniera;10;BARCA
2018;38;Canale di Reno;Borgo Panigale - Reno;Barca;Femmine;25-34;15-29;Straniera;30;BARCA
2018;39;Agucchi;Borgo Panigale - Reno;Santa Viola;Femmine;03-05;00-14;Straniera;24;SANTA VIOLA
2018;39;Agucchi;Borgo Panigale - Reno;Santa Viola;Femmine;06-14;00-14;Straniera;52;SANTA VIOLA
2018;39;Agucchi;Borgo Panigale - Reno;Santa Viola;Femmine;35-44;30-44;Straniera;96;SANTA VIOLA
2018;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;Femmine;06-14;00-14;Italiana;292;SANTA VIOLA
2018;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;Femmine;15-24;15-29;Italiana;279;SANTA VIOLA
2018;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;Femmine;25-34;30-44;Italiana;203;SANTA VIOLA
2018;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;Femmine;55-64;45-64;Italiana;468;SANTA VIOLA
2018;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;Maschi;25-34;30-44;Italiana;208;SANTA VIOLA
2018;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;Maschi;35-44;30-44;Italiana;541;SANTA VIOLA
2018;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;Maschi;65 e oltre;65 e oltre;Straniera;18;SANTA VIOLA
2018;41;Cadriano-Calamosco;San Donato - San Vitale;San Donato;Femmine;25-34;30-44;Italiana;10;SAN DONATO NUOVO
2018;41;Cadriano-Calamosco;San Donato - San Vitale;San Donato;Maschi;06-14;00-14;Straniera;7;SAN DONATO NUOVO
2018;41;Cadriano-Calamosco;San Donato - San Vitale;San Donato;Maschi;35-44;30-44;Straniera;9;SAN DONATO NUOVO
2018;42;Fiera;San Donato - San Vitale;San Donato;Maschi;25-34;30-44;Straniera;1;SAN DONATO VECCHIO
2018;42;Fiera;San Donato - San Vitale;San Donato;Maschi;45-54;45-64;Italiana;1;SAN DONATO VECCHIO
2018;43;San Donnino;San Donato - San Vitale;San Donato;Maschi;06-14;00-14;Italiana;85;SAN DONATO VECCHIO
2018;43;San Donnino;San Donato - San Vitale;San Donato;Maschi;25-34;15-29;Italiana;51;SAN DONATO VECCHIO
2018;44;Pilastro;San Donato - San Vitale;San Donato;Femmine;03-05;00-14;Italiana;40;SAN DONATO NUOVO
2018;44;Pilastro;San Donato - San Vitale;San Donato;Femmine;03-05;00-14;Straniera;37;SAN DONATO NUOVO
2018;44;Pilastro;San Donato - San Vitale;San Donato;Femmine;25-34;15-29;Straniera;46;SAN DONATO NUOVO
2018;44;Pilastro;San Donato - San Vitale;San Donato;Maschi;06-14;00-14;Straniera;92;SAN DONATO NUOVO
2018;44;Pilastro;San Donato - San Vitale;San Donato;Maschi;25-34;15-29;Italiana;115;SAN DONATO NUOVO
2018;44;Pilastro;San Donato - San Vitale;San Donato;Maschi;25-34;30-44;Straniera;82;SAN DONATO NUOVO
2018;45;CAAB;San Donato - San Vitale;San Donato;Femmine;15-24;15-29;Straniera;14;SAN DONATO NUOVO
2018;45;CAAB;San Donato - San Vitale;San Donato;Maschi;35-44;30-44;Straniera;23;SAN DONATO NUOVO
