household_id,area_name,household_size_cat,household_size,num_cars,household_income
HH_0000607,battindarno,1,1,0,15093.59
HH_0000608,battindarno,1,1,1,31183.73
HH_0000609,battindarno,1,1,1,25529.25
HH_0000610,battindarno,1,1,0,16791.98
HH_0000611,battindarno,1,1,0,36445.46
HH_0000612,battindarno,1,1,0,31988.19
HH_0000613,battindarno,1,1,1,15522.08
HH_0000614,battindarno,1,1,1,9179.67
HH_0000615,battindarno,1,1,0,26472.05
HH_0000616,battindarno,1,1,0,35984.6
HH_0000617,battindarno,1,1,1,36830.36
HH_0000618,battindarno,1,1,0,0.0
HH_0000619,battindarno,1,1,1,0.0
HH_0000620,battindarno,1,1,0,17531.72
HH_0000621,battindarno,1,1,1,15335.4
HH_0000622,battindarno,1,1,1,17373.17
HH_0000623,battindarno,1,1,0,5916.63
HH_0000624,battindarno,1,1,0,13405.78
HH_0000625,battindarno,1,1,1,19066.84
HH_0000626,battindarno,1,1,1,17318.49
HH_0000627,battindarno,1,1,0,10788.11
HH_0000628,battindarno,1,1,1,12648.23
HH_0000629,battindarno,1,1,1,22956.47
HH_0000630,battindarno,1,1,1,18336.94
HH_0000631,battindarno,1,1,1,16747.09
HH_0000632,battindarno,1,1,0,10002.42
HH_0000633,battindarno,1,1,1,25721.24
HH_0000634,battindarno,1,1,1,29889.46
HH_0000635,battindarno,1,1,1,4380.78
HH_0000636,battindarno,1,1,1,35296.88
HH_0000637,battindarno,1,1,0,29097.37
HH_0000638,battindarno,1,1,1,27711.02
HH_0000639,battindarno,1,1,0,22340.66
HH_0000640,battindarno,1,1,1,15800.13
HH_0000641,battindarno,1,1,0,27495.6
HH_0000642,battindarno,1,1,0,12054.56
HH_0000643,battindarno,1,1,1,24413.63
HH_0000644,battindarno,1,1,1,29874.89
HH_0000645,battindarno,1,1,1,22093.55
HH_0000646,battindarno,1,1,1,0.0
HH_0000647,battindarno,1,1,0,12838.73
HH_0000648,battindarno,1,1,0,15390.99
HH_0000649,battindarno,1,1,0,15129.46
HH_0000650,battindarno,1,1,1,20353.06
HH_0000651,battindarno,1,1,0,14298.27
HH_0000652,battindarno,1,1,0,9715.84
HH_0000653,battindarno,1,1,1,13225.18
HH_0000654,battindarno,1,1,1,8831.48
HH_0000655,battindarno,1,1,1,46166.8
HH_0000656,battindarno,1,1,0,5786.61
HH_0000657,battindarno,1,1,0,13624.83
HH_0000658,battindarno,1,1,1,9995.37
HH_0000659,battindarno,1,1,0,26889.19
HH_0000660,battindarno,1,1,1,24693.96
HH_0000661,battindarno,1,1,1,9515.31
HH_0000662,battindarno,1,1,1,16294.56
HH_0000663,battindarno,1,1,0,24169.75
HH_0000664,battindarno,1,1,0,13990.29
HH_0000665,battindarno,1,1,1,16410.76
HH_0000666,battindarno,1,1,1,11780.9
HH_0000667,battindarno,1,1,0,25873.75
HH_0000668,battindarno,1,1,1,36153.47
HH_0000669,battindarno,1,1,0,0.0
HH_0000670,battindarno,1,1,0,13190.66
HH_0000671,battindarno,1,1,1,0.0
HH_0000672,battindarno,1,1,1,16852.93
HH_0000673,battindarno,1,1,1,0.0
HH_0000674,battindarno,1,1,0,24800.94
HH_0000675,battindarno,1,1,1,22993.0
HH_0000676,battindarno,1,1,1,17204.05
HH_0000677,battindarno,1,1,0,32598.26
HH_0000678,battindarno,1,1,1,14901.01
HH_0000679,battindarno,1,1,0,12714.77
HH_0000680,battindarno,1,1,0,31229.08
HH_0000681,battindarno,1,1,0,0.0
HH_0000682,battindarno,1,1,1,26056.72
HH_0000683,battindarno,1,1,0,23208.57
HH_0000684,battindarno,1,1,0,27816.98
HH_0000685,battindarno,1,1,1,28678.7
HH_0000686,battindarno,1,1,1,19337.87
HH_0000687,battindarno,1,1,0,28419.76
HH_0000688,battindarno,1,1,0,18584.06
HH_0000689,battindarno,1,1,1,18171.23
HH_0000690,battindarno,1,1,0,35425.6
HH_0000691,battindarno,1,1,0,0.0
HH_0000692,battindarno,1,1,1,13639.34
HH_0000693,battindarno,1,1,1,16807.66
HH_0000694,battindarno,1,1,1,29551.81
HH_0000695,battindarno,1,1,0,28452.05
HH_0000696,battindarno,1,1,1,32303.82
HH_0000697,battindarno,1,1,0,8344.52
HH_0000698,battindarno,1,1,0,13458.16
HH_0000699,battindarno,1,1,0,8753.64
HH_0000700,battindarno,1,1,1,23162.96
HH_0000701,battindarno,1,1,0,29333.27
HH_0000702,battindarno,1,1,1,26962.63
HH_0000703,battindarno,1,1,0,29076.14
HH_0000704,battindarno,1,1,1,14971.07
HH_0000705,battindarno,1,1,1,16373.99
HH_0000706,battindarno,1,1,0,0.0
HH_0000707,battindarno,1,1,1,27873.94
HH_0000708,battindarno,1,1,1,29204.62
HH_0000709,battindarno,1,1,0,15667.1
HH_0000710,battindarno,1,1,0,14533.39
HH_0000711,battindarno,1,1,1,34841.96
HH_0000712,battindarno,1,1,0,21496.87
HH_0000713,battindarno,1,1,1,27811.71
HH_0000714,battindarno,1,1,1,12503.27
HH_0000715,battindarno,1,1,1,35336.41
HH_0000716,battindarno,1,1,1,11153.93
HH_0000717,battindarno,1,1,0,29696.59
HH_0000718,battindarno,1,1,0,11211.7
HH_0000719,battindarno,1,1,1,36093.7
HH_0000720,battindarno,1,1,1,36790.34
HH_0000721,battindarno,1,1,0,13953.21
HH_0000722,battindarno,1,1,1,26028.34
HH_0000723,battindarno,1,1,1,30443.35
HH_0000724,battindarno,1,1,1,41914.17
HH_0000725,battindarno,1,1,1,31243.97
HH_0000726,battindarno,1,1,1,34580.96
HH_0000727,battindarno,1,1,0,15921.41
HH_0000728,battindarno,1,1,0,15437.4
HH_0000729,battindarno,1,1,1,36080.55
HH_0000730,battindarno,1,1,0,9333.58
HH_0000731,battindarno,1,1,0,0.0
HH_0000732,battindarno,1,1,0,17934.71
HH_0000733,battindarno,1,1,1,33697.73
HH_0000734,battindarno,1,1,1,28581.79
HH_0000735,battindarno,1,1,1,32968.21
HH_0000736,battindarno,1,1,1,30253.19
HH_0000737,battindarno,1,1,0,16459.68
HH_0000738,battindarno,1,1,0,14324.84
HH_0000739,battindarno,1,1,0,30322.35
HH_0000740,battindarno,1,1,0,0.0
HH_0000741,battindarno,1,1,1,11303.06
HH_0000742,battindarno,1,1,0,0.0
HH_0000743,battindarno,1,1,0,12744.58
HH_0000744,battindarno,1,1,1,30315.03
HH_0000745,battindarno,1,1,0,28033.97
HH_0000746,battindarno,1,1,0,19634.78
HH_0000747,battindarno,1,1,0,10795.21
HH_0000748,battindarno,1,1,1,17455.29
HH_0000749,battindarno,1,1,1,27840.56
HH_0000750,battindarno,1,1,1,25161.57
HH_0000751,battindarno,1,1,1,19390.25
HH_0000752,battindarno,1,1,0,10900.22
HH_0000753,battindarno,1,1,1,11859.84
HH_0000754,battindarno,1,1,1,13111.1
HH_0000755,battindarno,1,1,1,24366.03
HH_0000756,battindarno,1,1,1,31929.79
HH_0000757,battindarno,1,1,0,28881.35
HH_0000758,battindarno,1,1,1,35946.91
HH_0000759,battindarno,1,1,1,22956.42
HH_0000760,battindarno,1,1,1,33392.09
HH_0000761,battindarno,1,1,1,16229.91
HH_0000762,battindarno,1,1,1,16842.16
HH_0000763,battindarno,1,1,1,17869.55
HH_0000764,battindarno,1,1,1,21337.12
HH_0000765,battindarno,1,1,1,0.0
HH_0000766,battindarno,1,1,1,31054.96
HH_0000767,battindarno,1,1,0,10656.34
HH_0000768,battindarno,1,1,0,0.0
HH_0000769,battindarno,1,1,1,0.0
HH_0000770,battindarno,1,1,0,14822.16
HH_0000771,battindarno,1,1,0,25256.83
HH_0000772,battindarno,1,1,1,12382.07
HH_0000773,battindarno,1,1,0,12445.21
HH_0000774,battindarno,1,1,1,41154.47
HH_0000775,battindarno,1,1,0,14900.08
HH_0000776,battindarno,1,1,1,17963.12
HH_0000777,battindarno,1,1,1,31206.45
HH_0000778,battindarno,1,1,1,13816.62
HH_0000779,battindarno,1,1,0,31318.34
HH_0000780,battindarno,1,1,0,10816.07
HH_0000781,battindarno,1,1,0,14184.61
HH_0000782,battindarno,1,1,1,14893.79
HH_0000783,battindarno,1,1,0,25755.29
HH_0000784,battindarno,1,1,1,18106.87
HH_0000785,battindarno,1,1,0,26753.67
HH_0000786,battindarno,1,1,1,19376.55
HH_0000787,battindarno,1,1,1,22937.46
HH_0000788,battindarno,1,1,1,12144.18
HH_0000789,battindarno,1,1,1,18769.59
HH_0000790,battindarno,1,1,0,0.0
HH_0000791,battindarno,1,1,1,0.0
HH_0000792,battindarno,1,1,0,13493.74
HH_0000793,battindarno,1,1,1,15209.14
HH_0000794,battindarno,1,1,1,31562.19
HH_0000795,battindarno,1,1,1,17965.27
HH_0000796,battindarno,1,1,1,30811.82
HH_0000797,battindarno,1,1,0,0.0
HH_0000798,battindarno,1,1,1,21147.73
HH_0000799,battindarno,1,1,1,18874.79
HH_0000800,battindarno,1,1,0,16644.08
HH_0000801,battindarno,1,1,0,7575.66
HH_0000802,battindarno,1,1,1,12142.95
HH_0000803,battindarno,1,1,1,22910.64
HH_0000804,battindarno,1,1,0,28149.89
HH_0000805,battindarno,1,1,1,26663.54
HH_0000806,battindarno,1,1,1,10149.19
HH_0000807,battindarno,1,1,1,16297.44
HH_0000808,battindarno,1,1,0,21812.55
HH_0000809,battindarno,1,1,1,35913.34
HH_0000810,battindarno,1,1,1,34518.71
HH_0000811,battindarno,1,1,1,22902.78
HH_0000812,battindarno,1,1,1,34404.55
HH_0000813,battindarno,1,1,0,0.0
HH_0000814,battindarno,1,1,1,28933.07
HH_0000815,battindarno,1,1,1,10809.43
HH_0000816,battindarno,1,1,0,31925.17
HH_0000817,battindarno,1,1,1,11239.95
HH_0000818,battindarno,1,1,0,13856.86
HH_0000819,battindarno,1,1,1,23699.82
HH_0000820,battindarno,1,1,1,11324.31
HH_0000821,battindarno,1,1,1,0.0
HH_0000822,battindarno,1,1,1,31077.62
HH_0000823,battindarno,1,1,0,23238.94
HH_0000824,battindarno,1,1,0,16098.46
HH_0000825,battindarno,1,1,1,27760.06
HH_0000826,battindarno,1,1,0,12304.99
HH_0000827,battindarno,1,1,1,16500.05
HH_0000828,battindarno,1,1,1,46939.22
HH_0000829,battindarno,1,1,0,15586.57
HH_0000830,battindarno,1,1,1,30399.81
HH_0000831,battindarno,1,1,1,16214.74
HH_0000832,battindarno,1,1,1,25964.95
HH_0000833,battindarno,1,1,1,21803.77
HH_0000834,battindarno,1,1,1,19537.49
HH_0000835,battindarno,1,1,1,32429.66
HH_0000836,battindarno,1,1,0,0.0
HH_0000837,battindarno,1,1,0,11611.4
HH_0000838,battindarno,1,1,0,19941.13
HH_0000839,battindarno,1,1,1,12578.15
HH_0000840,battindarno,1,1,1,10890.56
HH_0000841,battindarno,1,1,1,24195.57
HH_0000842,battindarno,1,1,0,13513.59
HH_0000843,battindarno,1,1,1,12991.47
HH_0000844,battindarno,1,1,0,28370.34
HH_0000845,battindarno,1,1,1,24499.02
HH_0000846,battindarno,1,1,1,15490.49
HH_0000847,battindarno,1,1,1,30557.73
HH_0000848,battindarno,1,1,1,0.0
HH_0000849,battindarno,1,1,0,28537.45
HH_0000850,battindarno,1,1,0,40375.08
HH_0000851,battindarno,1,1,1,33387.11
HH_0000852,battindarno,1,1,0,11254.22
HH_0000853,battindarno,1,1,1,29340.1
HH_0000854,battindarno,1,1,0,0.0
HH_0000855,battindarno,1,1,0,15025.81
HH_0000856,battindarno,1,1,1,26335.19
HH_0000857,battindarno,1,1,1,18114.58
HH_0000858,battindarno,1,1,1,11020.54
HH_0000859,battindarno,1,1,1,26621.44
HH_0000860,battindarno,1,1,0,18020.56
HH_0000861,battindarno,1,1,1,40751.33
HH_0000862,battindarno,1,1,1,25484.29
HH_0000863,battindarno,1,1,0,0.0
HH_0000864,battindarno,1,1,0,30495.54
HH_0000865,battindarno,1,1,0,12581.13
HH_0000866,battindarno,1,1,1,30188.82
HH_0000867,battindarno,1,1,1,13892.96
HH_0000868,battindarno,1,1,1,27432.57
HH_0000869,battindarno,1,1,0,19719.34
HH_0000870,battindarno,1,1,1,25923.72
HH_0000871,battindarno,1,1,1,22418.29
HH_0000872,battindarno,1,1,1,0.0
HH_0000873,battindarno,1,1,0,13290.11
HH_0000874,battindarno,1,1,0,16052.18
HH_0000875,battindarno,1,1,0,11168.85
HH_0000876,battindarno,1,1,1,0.0
HH_0000877,battindarno,1,1,1,16116.13
HH_0000878,battindarno,1,1,1,19871.1
HH_0000879,battindarno,1,1,0,17523.79
HH_0000880,battindarno,1,1,0,10703.17
HH_0000881,battindarno,1,1,1,25722.39
HH_0000882,battindarno,1,1,0,29289.46
HH_0000883,battindarno,1,1,0,29809.69
HH_0000884,battindarno,1,1,1,17994.84
HH_0000885,battindarno,1,1,0,21881.3
HH_0000886,battindarno,1,1,1,25974.21
HH_0000887,battindarno,1,1,1,11643.25
HH_0000888,battindarno,1,1,1,26806.12
HH_0000889,battindarno,1,1,1,35771.25
HH_0000890,battindarno,1,1,1,29001.25
HH_0000891,battindarno,1,1,0,13879.82
HH_0000892,battindarno,1,1,1,14463.46
HH_0000893,battindarno,1,1,1,32781.75
HH_0000894,battindarno,1,1,1,26762.62
HH_0000895,battindarno,1,1,1,16796.25
HH_0000896,battindarno,1,1,1,11761.56
HH_0000897,battindarno,1,1,1,0.0
HH_0000898,battindarno,1,1,0,0.0
HH_0000899,battindarno,1,1,1,24363.05
HH_0000900,battindarno,1,1,1,17417.08
HH_0000901,battindarno,1,1,0,14304.49
HH_0000902,battindarno,1,1,0,13082.01
HH_0000903,battindarno,1,1,0,39236.19
HH_0000904,battindarno,1,1,0,29230.3
HH_0000905,battindarno,1,1,1,34810.96
HH_0000906,battindarno,1,1,1,0.0
HH_0000907,battindarno,1,1,1,24436.34
HH_0000908,battindarno,1,1,0,0.0
HH_0000909,battindarno,1,1,1,10067.82
HH_0000910,battindarno,1,1,0,12453.92
HH_0000911,battindarno,1,1,0,12695.66
HH_0000912,battindarno,1,1,1,13925.88
HH_0000913,battindarno,1,1,0,23087.16
HH_0000914,battindarno,1,1,1,8958.31
HH_0000915,battindarno,1,1,1,13227.47
HH_0000916,battindarno,1,1,0,0.0
HH_0000917,battindarno,1,1,0,13365.06
HH_0000918,battindarno,1,1,0,15367.05
HH_0000919,battindarno,1,1,0,11407.32
HH_0000920,battindarno,1,1,1,29396.91
HH_0000921,battindarno,1,1,0,26981.4
HH_0000922,battindarno,1,1,0,34608.59
HH_0000923,battindarno,1,1,0,23635.3
HH_0000924,battindarno,1,1,1,0.0
HH_0000925,battindarno,1,1,1,21228.61
HH_0000926,battindarno,1,1,1,27047.55
HH_0000927,battindarno,1,1,1,24148.14
HH_0000928,battindarno,1,1,0,13016.61
HH_0000929,battindarno,1,1,1,27095.02
HH_0000930,battindarno,1,1,0,27656.26
HH_0000931,battindarno,1,1,1,20584.56
HH_0000932,battindarno,1,1,1,20714.41
HH_0000933,battindarno,1,1,0,13548.83
HH_0000934,battindarno,1,1,0,13790.78
HH_0000935,battindarno,1,1,0,20116.11
HH_0000936,battindarno,1,1,0,25503.13
HH_0000937,battindarno,1,1,0,0.0
HH_0000938,battindarno,1,1,1,31331.73
HH_0000939,battindarno,1,1,0,18490.24
HH_0000940,battindarno,1,1,1,8182.98
HH_0000941,battindarno,1,1,1,27352.41
HH_0000942,battindarno,1,1,1,25907.17
HH_0000943,battindarno,1,1,0,23598.46
HH_0000944,battindarno,1,1,0,19005.85
HH_0000945,battindarno,1,1,1,14476.34
HH_0000946,battindarno,1,1,0,14368.07
HH_0000947,battindarno,1,1,0,33491.06
HH_0000948,battindarno,1,1,1,21563.7
HH_0000949,battindarno,1,1,0,13099.93
HH_0000950,battindarno,1,1,0,24293.7
HH_0000951,battindarno,1,1,1,18636.61
HH_0000952,battindarno,1,1,0,13568.78
HH_0000953,battindarno,1,1,1,0.0
HH_0000954,battindarno,1,1,0,25611.79
HH_0000955,battindarno,1,1,0,16406.79
HH_0000956,battindarno,1,1,0,27551.54
HH_0000957,battindarno,1,1,0,14590.78
HH_0000958,battindarno,1,1,0,17696.6
HH_0000959,battindarno,1,1,0,34628.93
HH_0000960,battindarno,1,1,1,31089.19
HH_0000961,battindarno,1,1,0,27139.65
HH_0000962,battindarno,1,1,1,13924.8
HH_0000963,battindarno,1,1,1,17038.27
HH_0000964,battindarno,1,1,1,0.0
HH_0000965,battindarno,1,1,1,12960.02
HH_0000966,battindarno,1,1,1,0.0
HH_0000967,battindarno,1,1,0,21637.2
HH_0000968,battindarno,1,1,1,11165.53
HH_0000969,battindarno,1,1,0,11313.47
HH_0000970,battindarno,1,1,1,28859.24
HH_0000971,battindarno,1,1,1,26849.1
HH_0000972,battindarno,1,1,1,36030.72
HH_0000973,battindarno,1,1,0,25474.67
HH_0000974,battindarno,1,1,1,0.0
HH_0000975,battindarno,1,1,0,21177.8
HH_0000976,battindarno,1,1,0,11932.85
HH_0000977,battindarno,1,1,1,35754.49
HH_0000978,battindarno,1,1,1,32099.95
HH_0000979,battindarno,1,1,1,10637.44
HH_0000980,battindarno,1,1,0,0.0
HH_0000981,battindarno,1,1,1,10770.67
HH_0000982,battindarno,1,1,0,44684.82
HH_0000983,battindarno,1,1,0,14146.79
HH_0000984,battindarno,1,1,0,0.0
HH_0000985,battindarno,1,1,0,15732.71
HH_0000986,battindarno,1,1,0,23825.57
HH_0000987,battindarno,1,1,1,34948.54
HH_0000988,battindarno,1,1,0,27760.53
HH_0000989,battindarno,1,1,0,13604.96
HH_0000990,battindarno,1,1,1,24987.2
HH_0000991,battindarno,1,1,1,39116.46
HH_0000992,battindarno,1,1,0,29779.72
HH_0000993,battindarno,1,1,0,21950.83
HH_0000994,battindarno,1,1,0,0.0
HH_0000995,battindarno,1,1,1,17938.77
HH_0000996,battindarno,1,1,1,16581.65
HH_0000997,battindarno,1,1,1,35992.66
HH_0000998,battindarno,1,1,1,26503.14
HH_0000999,battindarno,1,1,1,29513.23
HH_0001000,battindarno,1,1,1,0.0
HH_0001001,battindarno,1,1,1,8204.44
HH_0001002,battindarno,1,1,1,29171.76
HH_0001003,battindarno,1,1,1,27091.07
HH_0001004,battindarno,1,1,1,24605.34
HH_0001005,battindarno,1,1,1,21315.36
HH_0001006,battindarno,1,1,0,25142.15
HH_0001007,battindarno,1,1,0,0.0
HH_0001008,battindarno,1,1,1,19430.11
HH_0001009,battindarno,1,1,0,27618.14
HH_0001010,battindarno,1,1,1,13850.29
HH_0001011,battindarno,1,1,0,0.0
HH_0001012,battindarno,1,1,0,28276.68
HH_0001013,battindarno,1,1,1,30545.48
HH_0001014,battindarno,1,1,0,0.0
HH_0001015,battindarno,1,1,0,33236.93
HH_0001016,battindarno,1,1,0,27842.04
HH_0001017,battindarno,1,1,1,33775.47
HH_0001018,battindarno,1,1,0,11865.42
HH_0001019,battindarno,1,1,1,15176.5
HH_0001020,battindarno,1,1,0,27808.66
HH_0001021,battindarno,1,1,1,35938.63
HH_0001022,battindarno,1,1,0,14873.09
HH_0001023,battindarno,1,1,1,30755.15
HH_0001024,battindarno,1,1,0,18491.85
HH_0001025,battindarno,1,1,0,9720.31
HH_0001026,battindarno,1,1,1,24297.9
HH_0001027,battindarno,1,1,1,15653.84
HH_0001028,battindarno,1,1,1,8704.88
HH_0001029,battindarno,1,1,1,28739.38
HH_0001030,battindarno,1,1,0,19154.8
HH_0001031,battindarno,1,1,1,28354.84
HH_0001032,battindarno,1,1,1,14142.07
HH_0001033,battindarno,1,1,0,0.0
HH_0001034,battindarno,1,1,0,12063.95
HH_0001035,battindarno,1,1,0,30518.94
HH_0001036,battindarno,1,1,0,25083.77
HH_0001037,battindarno,1,1,1,24781.63
HH_0001038,battindarno,1,1,1,25161.39
HH_0001039,battindarno,1,1,0,0.0
HH_0001040,battindarno,1,1,0,9014.37
HH_0001041,battindarno,1,1,1,10702.16
HH_0001042,battindarno,1,1,0,11706.13
HH_0001043,battindarno,1,1,1,33052.32
HH_0001044,battindarno,1,1,1,9857.25
HH_0001045,battindarno,1,1,1,22090.94
HH_0001046,battindarno,1,1,1,25186.5
HH_0001047,battindarno,1,1,0,11939.19
HH_0001048,battindarno,1,1,1,30303.72
HH_0001049,battindarno,1,1,0,11028.28
HH_0001050,battindarno,1,1,1,13222.86
HH_0001051,battindarno,1,1,1,16482.83
HH_0001052,battindarno,1,1,0,0.0
HH_0001053,battindarno,1,1,0,14754.54
HH_0001054,battindarno,1,1,0,0.0
HH_0001055,battindarno,1,1,0,29229.88
HH_0001056,battindarno,1,1,0,16207.31
HH_0001057,battindarno,1,1,0,9011.35
HH_0001058,battindarno,1,1,1,13762.81
HH_0001059,battindarno,1,1,1,21851.39
HH_0001060,battindarno,1,1,1,14399.44
HH_0001061,battindarno,1,1,1,22911.71
HH_0001062,battindarno,1,1,0,19063.72
HH_0001063,battindarno,1,1,1,24426.78
HH_0001064,battindarno,1,1,1,26847.88
HH_0001065,battindarno,1,1,1,21122.04
HH_0001066,battindarno,1,1,1,35973.85
HH_0001067,battindarno,1,1,1,18876.19
HH_0001068,battindarno,1,1,0,14663.9
HH_0001069,battindarno,1,1,1,32039.14
HH_0001070,battindarno,1,1,0,12389.95
HH_0001071,battindarno,1,1,1,30682.73
HH_0001072,battindarno,1,1,0,0.0
HH_0001073,battindarno,1,1,1,17565.95
HH_0001074,battindarno,1,1,0,12130.58
HH_0001075,battindarno,1,1,0,13113.27
HH_0001076,battindarno,1,1,1,33590.2
HH_0001077,battindarno,1,1,0,19886.67
HH_0001078,battindarno,1,1,0,0.0
HH_0001079,battindarno,1,1,0,20573.79
HH_0001080,battindarno,1,1,0,15928.01
HH_0001081,battindarno,1,1,0,18416.23
HH_0001082,battindarno,1,1,1,30316.05
HH_0001083,battindarno,1,1,0,10074.04
HH_0001084,battindarno,1,1,0,29444.0
HH_0001085,battindarno,1,1,0,11018.91
HH_0001086,battindarno,1,1,0,15628.38
HH_0001087,battindarno,1,1,0,15349.88
HH_0001088,battindarno,1,1,1,0.0
HH_0001089,battindarno,1,1,0,15248.77
HH_0001090,battindarno,1,1,0,28672.85
HH_0001091,battindarno,1,1,1,18124.57
HH_0001092,battindarno,1,1,0,14230.59
HH_0001093,battindarno,1,1,1,27460.11
HH_0001094,battindarno,1,1,1,10686.33
HH_0001095,battindarno,1,1,0,24798.27
HH_0001096,battindarno,1,1,1,11466.28
HH_0001097,battindarno,1,1,0,0.0
HH_0001098,battindarno,1,1,0,41927.46
HH_0001099,battindarno,1,1,1,19845.59
HH_0001100,battindarno,1,1,1,25649.8
HH_0001101,battindarno,1,1,1,19991.71
HH_0001102,battindarno,1,1,0,22445.71
HH_0001103,battindarno,1,1,0,12345.55
HH_0001104,battindarno,1,1,0,24190.67
HH_0001105,battindarno,1,1,1,18866.82
HH_0001106,battindarno,1,1,0,13747.69
HH_0001107,battindarno,1,1,0,8485.24
HH_0001108,battindarno,1,1,0,27080.54
HH_0001109,battindarno,1,1,1,25821.04
HH_0001110,battindarno,1,1,0,15879.04
HH_0001111,battindarno,1,1,0,8515.37
HH_0001112,battindarno,1,1,0,13943.59
HH_0001113,battindarno,1,1,1,15367.87
HH_0001114,battindarno,1,1,0,14549.89
HH_0001115,battindarno,1,1,0,18855.55
HH_0001116,battindarno,1,1,1,14418.74
HH_0001117,battindarno,1,1,0,13562.92
HH_0001118,battindarno,1,1,0,10124.76
HH_0001119,battindarno,1,1,1,0.0
HH_0001120,battindarno,1,1,1,13644.95
HH_0001121,battindarno,1,1,0,17210.85
HH_0001122,battindarno,1,1,1,28000.19
HH_0001123,battindarno,1,1,0,0.0
HH_0001124,battindarno,1,1,1,7855.67
HH_0001125,battindarno,1,1,0,19439.74
HH_0001126,battindarno,1,1,1,12001.33
HH_0001127,battindarno,1,1,0,0.0
HH_0001128,battindarno,1,1,0,30618.05
HH_0001129,battindarno,1,1,0,29519.12
HH_0001130,battindarno,1,1,0,23653.05
HH_0001131,battindarno,1,1,1,0.0
HH_0001132,battindarno,1,1,0,34233.51
HH_0001133,battindarno,1,1,1,22710.64
HH_0001134,battindarno,1,1,1,30675.76
HH_0001135,battindarno,1,1,1,12433.3
HH_0001136,battindarno,1,1,1,19611.79
HH_0001137,battindarno,1,1,0,18905.41
HH_0001138,battindarno,1,1,1,43023.1
HH_0001139,battindarno,1,1,1,28435.22
HH_0001140,battindarno,1,1,1,18552.99
HH_0001141,battindarno,1,1,0,15066.41
HH_0001142,battindarno,1,1,1,24871.45
HH_0001143,battindarno,1,1,1,31899.64
HH_0001144,battindarno,1,1,1,14585.13
HH_0001145,battindarno,1,1,0,32711.02
HH_0001146,battindarno,1,1,0,8936.34
HH_0001147,battindarno,1,1,1,20057.19
HH_0001148,battindarno,1,1,1,15558.03
HH_0001149,battindarno,1,1,0,11178.61
HH_0001150,battindarno,1,1,0,8533.0
HH_0001151,battindarno,1,1,1,25338.93
HH_0001152,battindarno,1,1,0,35297.8
HH_0001153,battindarno,1,1,1,16604.59
HH_0001154,battindarno,1,1,1,17044.37
HH_0001155,battindarno,1,1,0,12905.33
HH_0001156,battindarno,1,1,1,31991.31
HH_0001157,battindarno,1,1,0,27071.82
HH_0001158,battindarno,1,1,1,23932.93
HH_0001159,battindarno,1,1,1,33149.85
HH_0001160,battindarno,1,1,0,13342.43
HH_0001161,battindarno,1,1,1,17333.71
HH_0001162,battindarno,1,1,0,23735.84
HH_0001163,battindarno,1,1,1,13575.18
HH_0001164,battindarno,1,1,1,10948.55
HH_0001165,battindarno,1,1,1,11556.13
HH_0001166,battindarno,1,1,0,23235.34
HH_0001167,battindarno,1,1,1,28666.95
HH_0001168,battindarno,1,1,0,11210.23
HH_0001169,battindarno,1,1,1,33431.79
HH_0001170,battindarno,1,1,0,13471.42
HH_0001171,battindarno,1,1,1,13708.46
HH_0001172,battindarno,1,1,0,31058.63
HH_0001173,battindarno,1,1,0,39355.5
HH_0001174,battindarno,1,1,0,15669.81
HH_0001175,battindarno,1,1,0,22757.83
HH_0001176,battindarno,1,1,0,19073.84
HH_0001177,battindarno,1,1,0,28708.56
HH_0001178,battindarno,1,1,1,11331.74
HH_0001179,battindarno,1,1,1,0.0
HH_0001180,battindarno,1,1,0,11227.03
HH_0001181,battindarno,1,1,0,0.0
HH_0001182,battindarno,1,1,0,23400.76
HH_0001183,battindarno,1,1,1,21097.04
HH_0001184,battindarno,1,1,1,20553.31
HH_0001185,battindarno,1,1,1,26652.32
HH_0001186,battindarno,1,1,0,0.0
HH_0001187,battindarno,1,1,0,14322.01
HH_0001188,battindarno,1,1,1,23356.78
HH_0001189,battindarno,1,1,1,23261.11
HH_0001190,battindarno,1,1,1,17406.47
HH_0001191,battindarno,1,1,0,12543.35
HH_0001192,battindarno,1,1,1,15188.58
HH_0001193,battindarno,1,1,0,0.0
HH_0001194,battindarno,1,1,1,23826.43
HH_0001195,battindarno,1,1,1,25653.54
HH_0001196,battindarno,1,1,1,0.0
HH_0001197,battindarno,1,1,1,32820.77
