year,area_name,quartiere_name,zona_name,census_section,n_local_units,n_workers_private,n_workers_public,n_students
2018,VIA TOSCANA,Savena,S. Ruffillo,2236,2,2,0,0
2018,CORELLI,Savena,S. Ruffillo,2249,2,2,0,0
2018,CORELLI,Savena,S. Ruffillo,2250,2,2,0,0
2018,CORELLI,Savena,S. Ruffillo,2257,12,18,0,0
2018,CORELLI,Savena,S. Ruffillo,2267,11,23,0,0
2018,CORELLI,Savena,S. Ruffillo,2276,14,18,0,0
2018,VIA TOSCANA,Savena,S. Ruffillo,2302,2,3,0,0
2018,MONTE DONATO,Savena,S. Ruffillo,2308,1,1,0,0
2018,SAVENA ABBANDONATO,Navile,Corticella,2325,1,4,0,0
2018,LA NOCE,Navile,Lame,2326,19,19,0,0
2018,VIA LARGA,San Donato - San Vitale,S. Vitale,2331,14,15,0,0
2019,LAVINO DI MEZZO,Borgo Panigale - Reno,Borgo Panigale,13,38,93,0,0
2019,VIA DEL VIVAIO,Borgo Panigale - Reno,Borgo Panigale,51,1,1,0,0
2019,BORGO CENTRO,Borgo Panigale - Reno,Borgo Panigale,144,12,28,0,0
2019,CASTELDEBOLE,Borgo Panigale - Reno,Borgo Panigale,168,3,5,0,0
2019,RIGOSA,Borgo Panigale - Reno,Borgo Panigale,175,1,2,0,0
2019,CASERME ROSSE-MANIFATTURA,Navile,Bolognina,206,21,22,0,0
2019,CASERME ROSSE-MANIFATTURA,Navile,Bolognina,208,1,0,0,0
2019,ARCOVEGGIO,Navile,Bolognina,232,2,2,0,0
2019,ARCOVEGGIO,Navile,Bolognina,241,20,36,0,0
2019,ARCOVEGGIO,Navile,Bolognina,244,5,22,0,2385
2019,ARCOVEGGIO,Navile,Bolognina,252,16,38,0,0
2019,ARCOVEGGIO,Navile,Bolognina,254,22,23,0,0
2019,ARCOVEGGIO,Navile,Bolognina,262,21,62,0,0
2019,ARCOVEGGIO,Navile,Bolognina,266,6,6,0,0
2019,ARCOVEGGIO,Navile,Bolognina,270,25,38,0,0
2019,PIAZZA DELL'UNITA',Navile,Bolognina,274,18,20,0,0
2019,PIAZZA DELL'UNITA',Navile,Bolognina,283,13,14,0,0
2019,PIAZZA DELL'UNITA',Navile,Bolognina,284,9,14,0,0
2019,VIA FERRARESE,Navile,Bolognina,302,11,106,0,0
2019,VIA FERRARESE,Navile,Bolognina,315,12,15,0,0
2019,VIA FERRARESE,Navile,Bolognina,324,19,24,0,0
2019,VIA FERRARESE,Navile,Bolognina,327,18,32,0,0
2019,VIA FERRARESE,Navile,Bolognina,329,3,17,0,0
2019,PIAZZA DELL'UNITA',Navile,Bolognina,367,6,24,0,78
2019,SAN SAVINO,Navile,Corticella,392,6,8,0,54
2019,SAN SAVINO,Navile,Corticella,402,20,50,0,0
2019,SAN SAVINO,Navile,Corticella,414,12,23,0,48
2019,SAVENA ABBANDONATO,Navile,Corticella,418,1,22,0,499
2019,SAVENA ABBANDONATO,Navile,Corticella,431,17,43,0,0
2019,CROCE COPERTA,Navile,Corticella,443,5,314,0,0
2019,CROCE COPERTA,Navile,Corticella,454,16,140,0,0
2019,CROCE COPERTA,Navile,Corticella,459,5,14,0,0
2019,CROCE COPERTA,Navile,Corticella,469,35,65,0,0
2019,MULINO DEL GOMITO,Navile,Corticella,475,13,154,0,0
2019,MULINO DEL GOMITO,Navile,Corticella,478,23,266,0,0
2019,SAVENA ABBANDONATO,Navile,Corticella,491,5,10,0,0
2019,LAGHETTI DEL ROSARIO,Navile,Lame,494,5,12,0,0
2019,LAGHETTI DEL ROSARIO,Navile,Lame,497,5,6,0,0
2019,PESCAROLA,Navile,Lame,552,16,31,0,21
2019,BEVERARA,Navile,Lame,559,4,5,0,0
2019,LAGHETTI DEL ROSARIO,Navile,Lame,561,7,25,0,0
2019,BEVERARA,Navile,Lame,569,7,11,0,86
2019,BEVERARA,Navile,Lame,569,7,11,0,365
2019,BEVERARA,Navile,Lame,572,10,11,0,0
2019,BEVERARA,Navile,Lame,594,37,497,0,9
2019,BEVERARA,Navile,Lame,599,3,1332,0,11
2019,LAZZARETTO,Navile,Lame,600,6,735,0,0
2019,MARCONI-2,Porto - Saragozza,Marconi,602,21,945,0,0
2019,MARCONI-2,Porto - Saragozza,Marconi,616,32,268,0,0
2019,MARCONI-2,Porto - Saragozza,Marconi,638,47,108,0,0
2019,MARCONI-2,Porto - Saragozza,Marconi,654,7,23,0,0
2019,MARCONI-2,Porto - Saragozza,Marconi,661,67,132,0,0
2019,MARCONI-2,Porto - Saragozza,Marconi,665,44,118,0,101
2019,MARCONI-2,Porto - Saragozza,Marconi,667,106,364,0,0
2019,MARCONI-2,Porto - Saragozza,Marconi,668,55,101,0,0
2019,MARCONI-2,Porto - Saragozza,Marconi,671,16,47,0,0
2019,MARCONI-2,Porto - Saragozza,Marconi,672,27,38,0,0
2019,MARCONI-2,Porto - Saragozza,Marconi,675,39,145,0,0
2019,MARCONI-1,Porto - Saragozza,Marconi,682,38,147,0,0
2019,MARCONI-1,Porto - Saragozza,Marconi,688,6,24,0,0
2019,MARCONI-1,Porto - Saragozza,Marconi,693,41,77,0,1238
2019,MARCONI-1,Porto - Saragozza,Marconi,699,19,1052,0,0
2019,ZANARDI,Porto - Saragozza,Saffi,704,8,16,0,0
2019,ZANARDI,Porto - Saragozza,Saffi,716,1,1,0,0
2019,VELODROMO,Porto - Saragozza,Saffi,744,15,316,0,0
2019,VELODROMO,Porto - Saragozza,Saffi,751,6,5,0,0
2019,VELODROMO,Porto - Saragozza,Saffi,758,54,97,0,0
2019,VIA VITTORIO VENETO,Porto - Saragozza,Saffi,760,22,53,0,20
2019,VIA VITTORIO VENETO,Porto - Saragozza,Saffi,767,9,13,0,0
2019,VIA VITTORIO VENETO,Porto - Saragozza,Saffi,770,21,53,0,0
2019,VIA VITTORIO VENETO,Porto - Saragozza,Saffi,783,85,154,0,0
2019,BATTINDARNO,Borgo Panigale - Reno,Barca,794,3,3,0,0
2019,BATTINDARNO,Borgo Panigale - Reno,Barca,796,9,10,0,0
2019,BATTINDARNO,Borgo Panigale - Reno,Barca,802,3,3,0,100
2019,BATTINDARNO,Borgo Panigale - Reno,Barca,802,3,3,0,468
2019,BATTINDARNO,Borgo Panigale - Reno,Barca,806,32,48,0,0
2019,BATTINDARNO,Borgo Panigale - Reno,Barca,810,10,27,0,0
2019,VILLAGGIO DELLA BARCA,Borgo Panigale - Reno,Barca,828,3,4,0,0
2019,VILLAGGIO DELLA BARCA,Borgo Panigale - Reno,Barca,835,2,2,0,0
2019,VILLAGGIO DELLA BARCA,Borgo Panigale - Reno,Barca,838,4,8,0,0
2019,VILLAGGIO DELLA BARCA,Borgo Panigale - Reno,Barca,844,9,10,0,0
2019,BATTINDARNO,Borgo Panigale - Reno,Barca,851,10,11,0,0
2019,CANALE DI RENO,Borgo Panigale - Reno,Barca,860,5,7,0,0
2019,CANALE DI RENO,Borgo Panigale - Reno,Barca,871,3,3,0,236
2019,CANALE DI RENO,Borgo Panigale - Reno,Barca,875,12,14,0,0
2019,CANALE DI RENO,Borgo Panigale - Reno,Barca,879,13,15,0,0
2019,AGUCCHI,Borgo Panigale - Reno,S. Viola,894,27,64,0,149
2019,EMILIA PONENTE,Borgo Panigale - Reno,S. Viola,912,28,33,0,138
2019,EMILIA PONENTE,Borgo Panigale - Reno,S. Viola,916,14,35,0,0
2019,EMILIA PONENTE,Borgo Panigale - Reno,S. Viola,919,31,63,0,0
2019,CADRIANO-CALAMOSCO,San Donato - San Vitale,San Donato,939,10,964,0,0
2019,VIA DEL LAVORO,San Donato - San Vitale,San Donato,982,21,90,0,0
2019,VIA DEL LAVORO,San Donato - San Vitale,San Donato,988,60,103,0,0
2019,VIA DEL LAVORO,San Donato - San Vitale,San Donato,1007,10,12,0,0
2019,MICHELINO,San Donato - San Vitale,San Donato,1014,13,18,0,0
2019,VIA MONDO,San Donato - San Vitale,San Donato,1049,1,1,0,0
2019,PILASTRO,San Donato - San Vitale,San Donato,1091,4,3,0,0
2019,PILASTRO,San Donato - San Vitale,San Donato,1108,5,7,0,0
2019,PILASTRO,San Donato - San Vitale,San Donato,1109,5,5,0,0
2019,SCALO MERCI SAN DONATO,San Donato - San Vitale,San Donato,1111,5,3,0,0
2019,CAAB,San Donato - San Vitale,San Donato,1120,4,16,0,0
2019,OSSERVANZA,Santo Stefano,Colli,1136,65,107,0,26
2019,OSSERVANZA,Santo Stefano,Colli,1139,88,178,0,12
2019,OSSERVANZA,Santo Stefano,Colli,1145,34,46,0,0
2019,OSSERVANZA,Santo Stefano,Colli,1148,52,95,0,0
2019,PADERNO,Santo Stefano,Colli,1176,2,5,0,0
2019,GALVANI-1,Santo Stefano,Galvani,1214,63,301,0,0
2019,GALVANI-1,Santo Stefano,Galvani,1219,49,270,0,0
2019,GALVANI-1,Santo Stefano,Galvani,1221,2,98,0,0
2019,GALVANI-1,Santo Stefano,Galvani,1223,34,78,0,0
2019,GALVANI-1,Santo Stefano,Galvani,1224,53,102,0,0
2019,GALVANI-2,Santo Stefano,Galvani,1233,49,95,0,0
2019,GALVANI-2,Santo Stefano,Galvani,1240,29,42,0,0
2019,GALVANI-2,Santo Stefano,Galvani,1241,14,16,0,0
2019,GALVANI-2,Santo Stefano,Galvani,1248,31,50,0,0
2019,GALVANI-2,Santo Stefano,Galvani,1253,1,50,0,0
2019,GALVANI-2,Santo Stefano,Galvani,1271,24,29,0,1704
2019,GALVANI-2,Santo Stefano,Galvani,1272,57,121,0,0
2019,GALVANI-2,Santo Stefano,Galvani,1276,32,34,0,17
2019,GALVANI-2,Santo Stefano,Galvani,1288,14,21,0,0
2019,GALVANI-2,Santo Stefano,Galvani,1296,47,96,0,25
2019,MEZZOFANTI,Santo Stefano,Murri,1301,17,39,0,87
2019,MEZZOFANTI,Santo Stefano,Murri,1304,33,48,0,0
2019,MEZZOFANTI,Santo Stefano,Murri,1306,1,4,0,0
2019,MEZZOFANTI,Santo Stefano,Murri,1309,17,21,0,0
2019,DAGNINI,Santo Stefano,Murri,1313,27,58,0,0
2019,MEZZOFANTI,Santo Stefano,Murri,1323,25,56,0,0
2019,DAGNINI,Santo Stefano,Murri,1334,19,63,0,0
2019,DAGNINI,Santo Stefano,Murri,1346,11,18,0,0
2019,DAGNINI,Santo Stefano,Murri,1356,1,1,0,0
2019,DAGNINI,Santo Stefano,Murri,1371,23,40,0,0
2019,SIEPELUNGA,Santo Stefano,Murri,1397,15,12,0,0
2019,CHIESANUOVA,Santo Stefano,Murri,1408,26,32,0,0
2019,CHIESANUOVA,Santo Stefano,Murri,1415,3,4,0,0
2019,CHIESANUOVA,Santo Stefano,Murri,1425,20,44,0,0
2019,CHIESANUOVA,Santo Stefano,Murri,1426,54,73,0,0
2019,CHIESANUOVA,Santo Stefano,Murri,1429,15,45,0,156
2019,CHIESANUOVA,Santo Stefano,Murri,1429,15,45,0,50
2019,IRNERIO-2,Santo Stefano,Irnerio,1448,47,335,0,0
2019,IRNERIO-2,Santo Stefano,Irnerio,1449,52,248,0,0
2019,IRNERIO-2,Santo Stefano,Irnerio,1458,1,1,0,0
2019,IRNERIO-2,Santo Stefano,Irnerio,1461,11,13,0,0
2019,IRNERIO-2,Santo Stefano,Irnerio,1474,26,38,0,0
2019,IRNERIO-2,Santo Stefano,Irnerio,1478,27,50,0,0
2019,IRNERIO-1,Santo Stefano,Irnerio,1492,16,21,0,0
2019,IRNERIO-1,Santo Stefano,Irnerio,1513,2,4,0,0
2019,IRNERIO-1,Santo Stefano,Irnerio,1516,25,122,0,0
2019,IRNERIO-1,Santo Stefano,Irnerio,1522,122,356,0,0
2019,IRNERIO-2,Santo Stefano,Irnerio,1533,7,8,0,0
2019,IRNERIO-2,Santo Stefano,Irnerio,1534,26,44,0,0
2019,IRNERIO-1,Santo Stefano,Irnerio,1545,34,60,0,0
2019,IRNERIO-2,Santo Stefano,Irnerio,1547,47,123,0,0
2019,CIRENAICA,San Donato - San Vitale,S. Vitale,1555,27,33,0,0
2019,MENGOLI,San Donato - San Vitale,S. Vitale,1570,17,38,0,0
2019,OSPEDALE SANT'ORSOLA,San Donato - San Vitale,S. Vitale,1571,8,14,0,0
2019,MENGOLI,San Donato - San Vitale,S. Vitale,1620,8,12,0,0
2019,MENGOLI,San Donato - San Vitale,S. Vitale,1626,13,52,0,0
2019,MENGOLI,San Donato - San Vitale,S. Vitale,1638,19,28,0,0
2019,MENGOLI,San Donato - San Vitale,S. Vitale,1643,8,10,0,0
2019,MENGOLI,San Donato - San Vitale,S. Vitale,1646,8,18,0,0
2019,SCANDELLARA,San Donato - San Vitale,S. Vitale,1679,5,5,0,57
2019,ROVERI,San Donato - San Vitale,S. Vitale,1705,15,166,0,0
2019,ROVERI,San Donato - San Vitale,S. Vitale,1708,19,232,0,0
2019,GUELFA,San Donato - San Vitale,S. Vitale,1725,20,144,0,0
2019,CROCE DEL BIACCO,San Donato - San Vitale,S. Vitale,1749,20,39,0,0
2019,CROCE DEL BIACCO,San Donato - San Vitale,S. Vitale,1752,5,14,0,107
2019,CROCE DEL BIACCO,San Donato - San Vitale,S. Vitale,1754,72,488,0,0
2019,STRADELLI GUELFI,San Donato - San Vitale,S. Vitale,1764,2,3,0,0
2019,STADIO-MELONCELLO,Porto - Saragozza,Costa Saragozza,1821,55,136,0,0
2019,XXI APRILE,Porto - Saragozza,Costa Saragozza,1826,1,0,0,0
2019,XXI APRILE,Porto - Saragozza,Costa Saragozza,1838,15,33,0,0
2019,XXI APRILE,Porto - Saragozza,Costa Saragozza,1844,6,5,0,0
2019,XXI APRILE,Porto - Saragozza,Costa Saragozza,1849,43,57,0,0
2019,XXI APRILE,Porto - Saragozza,Costa Saragozza,1855,11,23,0,0
2019,XXI APRILE,Porto - Saragozza,Costa Saragozza,1856,18,17,0,0
2019,SAN GIUSEPPE,Porto - Saragozza,Costa Saragozza,1867,29,32,0,72
2019,SAN GIUSEPPE,Porto - Saragozza,Costa Saragozza,1874,32,48,0,0
2019,SAN GIUSEPPE,Porto - Saragozza,Costa Saragozza,1876,97,191,0,0
2019,STADIO-MELONCELLO,Porto - Saragozza,Costa Saragozza,1877,47,105,0,0
2019,RAVONE,Porto - Saragozza,Costa Saragozza,1886,17,19,0,0
2019,SAN GIUSEPPE,Porto - Saragozza,Costa Saragozza,1905,36,81,0,0
2019,MALPIGHI-2,Porto - Saragozza,Malpighi,1936,37,63,0,0
2019,MALPIGHI-2,Porto - Saragozza,Malpighi,1938,41,84,0,0
2019,MALPIGHI-1,Porto - Saragozza,Malpighi,1971,47,88,0,0
2019,MALPIGHI-2,Porto - Saragozza,Malpighi,1980,57,88,0,78
2019,MALPIGHI-2,Porto - Saragozza,Malpighi,1993,6,15,0,0
2019,FOSSOLO,Savena,Mazzini,2018,32,302,0,0
2019,PONTEVECCHIO,Savena,Mazzini,2026,3,3,0,318
2019,FOSSOLO,Savena,Mazzini,2032,25,114,0,0
2019,FOSSOLO,Savena,Mazzini,2037,25,39,0,77
2019,DUE MADONNE,Savena,Mazzini,2039,11,11,0,0
2019,BITONE,Savena,Mazzini,2078,45,210,0,0
2019,BITONE,Savena,Mazzini,2081,23,47,0,0
2019,BITONE,Savena,Mazzini,2094,6,8,0,0
2019,BITONE,Savena,Mazzini,2098,12,12,0,0
2019,BITONE,Savena,Mazzini,2103,10,20,0,0
2019,BITONE,Savena,Mazzini,2106,8,10,0,0
2019,VIA ARNO,Savena,Mazzini,2124,8,18,0,0
2019,VIA TOSCANA,Savena,S. Ruffillo,2176,7,11,0,0
2019,VIA TOSCANA,Savena,S. Ruffillo,2178,3,5,0,0
2019,VIA TOSCANA,Savena,S. Ruffillo,2186,1,1,0,0
2019,VIA TOSCANA,Savena,S. Ruffillo,2192,8,10,0,0
2019,VIA TOSCANA,Savena,S. Ruffillo,2195,14,16,0,0
2019,VIA TOSCANA,Savena,S. Ruffillo,2202,4,6,0,0
2019,VIA TOSCANA,Savena,S. Ruffillo,2204,2,3,0,69
2019,VIA TOSCANA,Savena,S. Ruffillo,2212,24,66,0,0
2019,CORELLI,Savena,S. Ruffillo,2221,5,19,0,0
2019,VIA TOSCANA,Savena,S. Ruffillo,2229,6,8,0,0
2019,CORELLI,Savena,S. Ruffillo,2242,6,6,0,0
2019,CORELLI,Savena,S. Ruffillo,2244,1,1,0,0
2019,VIA TOSCANA,Savena,S. Ruffillo,2248,3,5,0,0
2019,CORELLI,Savena,S. Ruffillo,2262,27,30,0,0
2019,CORELLI,Savena,S. Ruffillo,2263,26,118,0,32
2019,CORELLI,Savena,S. Ruffillo,2282,3,2,0,0
2019,CORELLI,Savena,S. Ruffillo,2286,19,24,0,0
2019,PONTE SAVENA-LA BASTIA,Savena,S. Ruffillo,2315,4,4,0,0
2019,CROCE COPERTA,Navile,Corticella,2323,13,17,0,0
2018,VIA DEL VIVAIO,Borgo Panigale - Reno,Borgo Panigale,10,4,18,0,0
2018,LAVINO DI MEZZO,Borgo Panigale - Reno,Borgo Panigale,12,18,28,0,0
2018,BARGELLINO,Borgo Panigale - Reno,Borgo Panigale,23,81,877,0,0
2018,AEROPORTO,Borgo Panigale - Reno,Borgo Panigale,29,36,1468,0,0
2018,RIGOSA,Borgo Panigale - Reno,Borgo Panigale,50,11,85,0,0
2018,DUCATI-VILLAGGIO INA,Borgo Panigale - Reno,Borgo Panigale,76,4,10,0,0
2018,BORGO CENTRO,Borgo Panigale - Reno,Borgo Panigale,107,31,66,0,0
2018,BORGO CENTRO,Borgo Panigale - Reno,Borgo Panigale,110,10,29,0,0
2018,TRIUMVIRATO-PIETRA,Borgo Panigale - Reno,Borgo Panigale,126,2,21,0,0
2018,RIGOSA,Borgo Panigale - Reno,Borgo Panigale,128,1,1,0,0
2018,RIGOSA,Borgo Panigale - Reno,Borgo Panigale,139,9,31,0,0
2018,TRIUMVIRATO-PIETRA,Borgo Panigale - Reno,Borgo Panigale,148,17,20,0,0
2018,TRIUMVIRATO-PIETRA,Borgo Panigale - Reno,Borgo Panigale,155,24,33,0,0
2018,RIGOSA,Borgo Panigale - Reno,Borgo Panigale,165,2,2,0,0
2018,CASTELDEBOLE,Borgo Panigale - Reno,Borgo Panigale,173,12,11,0,0
2018,RIGOSA,Borgo Panigale - Reno,Borgo Panigale,189,2,2,0,0
2018,ARCOVEGGIO,Navile,Bolognina,235,7,8,0,0
2018,ARCOVEGGIO,Navile,Bolognina,239,10,14,0,0
2018,EX MERCATO ORTOFRUTTICOLO,Navile,Bolognina,249,11,20,0,0
2018,ARCOVEGGIO,Navile,Bolognina,256,23,40,0,0
2018,PIAZZA DELL'UNITA',Navile,Bolognina,287,15,14,0,0
2018,VIA FERRARESE,Navile,Bolognina,306,32,45,0,0
2018,VIA FERRARESE,Navile,Bolognina,309,23,37,0,0
2018,VIA FERRARESE,Navile,Bolognina,312,1,1,0,0
2018,VIA FERRARESE,Navile,Bolognina,319,10,11,0,0
2018,VIA FERRARESE,Navile,Bolognina,329,3,17,0,0
2018,VIA FERRARESE,Navile,Bolognina,336,13,18,0,0
2018,VIA FERRARESE,Navile,Bolognina,337,11,40,0,0
2018,PIAZZA DELL'UNITA',Navile,Bolognina,351,18,22,0,0
2018,PIAZZA DELL'UNITA',Navile,Bolognina,359,23,66,0,0
2018,PIAZZA DELL'UNITA',Navile,Bolognina,365,5,37,0,0
2018,SAN SAVINO,Navile,Corticella,376,22,89,0,0
2018,SAN SAVINO,Navile,Corticella,390,3,3,0,0
2018,SAN SAVINO,Navile,Corticella,397,22,51,0,0
2018,SAN SAVINO,Navile,Corticella,398,23,29,0,0
2018,SAN SAVINO,Navile,Corticella,416,7,10,0,0
2018,SAVENA ABBANDONATO,Navile,Corticella,421,6,8,0,0
2018,SAVENA ABBANDONATO,Navile,Corticella,432,3,5,0,0
2018,CROCE COPERTA,Navile,Corticella,458,6,25,0,0
2018,CROCE COPERTA,Navile,Corticella,470,11,32,0,0
2018,CROCE COPERTA,Navile,Corticella,473,4,24,0,0
2018,MULINO DEL GOMITO,Navile,Corticella,474,27,80,0,0
2018,LA DOZZA,Navile,Corticella,483,4,4,0,0
2018,LA NOCE,Navile,Lame,502,4,8,0,0
2018,LAGHETTI DEL ROSARIO,Navile,Lame,512,15,46,0,0
2018,LAGHETTI DEL ROSARIO,Navile,Lame,513,1,9,0,0
2018,LAGHETTI DEL ROSARIO,Navile,Lame,521,3,81,0,0
2018,TIRO A SEGNO,Navile,Lame,529,2,10,0,0
2018,PESCAROLA,Navile,Lame,546,5,11,0,0
2018,BEVERARA,Navile,Lame,558,19,302,0,0
2018,LAGHETTI DEL ROSARIO,Navile,Lame,561,4,21,0,0
2018,BEVERARA,Navile,Lame,569,9,21,0,0
2018,BEVERARA,Navile,Lame,575,18,21,0,0
2018,BEVERARA,Navile,Lame,588,30,212,0,0
2018,MARCONI-2,Porto - Saragozza,Marconi,602,16,956,0,0
2018,MARCONI-2,Porto - Saragozza,Marconi,608,54,242,0,0
2018,MARCONI-2,Porto - Saragozza,Marconi,609,86,692,0,0
2018,MARCONI-2,Porto - Saragozza,Marconi,612,1,2,0,0
2018,MARCONI-2,Porto - Saragozza,Marconi,616,30,305,0,0
2018,MARCONI-2,Porto - Saragozza,Marconi,636,65,145,0,0
2018,MARCONI-2,Porto - Saragozza,Marconi,655,1,1,0,0
2018,MARCONI-2,Porto - Saragozza,Marconi,661,59,118,0,0
2018,MARCONI-2,Porto - Saragozza,Marconi,666,96,286,0,0
2018,MARCONI-2,Porto - Saragozza,Marconi,671,15,46,0,0
2018,MARCONI-1,Porto - Saragozza,Marconi,686,32,103,0,0
2018,MARCONI-1,Porto - Saragozza,Marconi,699,22,274,0,0
2018,ZANARDI,Porto - Saragozza,Saffi,715,13,15,0,0
2018,ZANARDI,Porto - Saragozza,Saffi,720,20,90,0,0
2018,ZANARDI,Porto - Saragozza,Saffi,732,32,352,0,0
2018,VELODROMO,Porto - Saragozza,Saffi,738,24,48,0,0
2018,VELODROMO,Porto - Saragozza,Saffi,745,26,38,0,0
2018,VELODROMO,Porto - Saragozza,Saffi,749,9,9,0,0
2018,VELODROMO,Porto - Saragozza,Saffi,758,47,86,0,0
2018,VIA VITTORIO VENETO,Porto - Saragozza,Saffi,772,22,42,0,0
2018,VIA VITTORIO VENETO,Porto - Saragozza,Saffi,780,38,83,0,0
2018,VIA VITTORIO VENETO,Porto - Saragozza,Saffi,783,86,143,0,0
2018,BATTINDARNO,Borgo Panigale - Reno,Barca,791,2,15,0,0
2018,BATTINDARNO,Borgo Panigale - Reno,Barca,794,4,4,0,0
2018,VILLAGGIO DELLA BARCA,Borgo Panigale - Reno,Barca,824,2,3,0,0
2018,VILLAGGIO DELLA BARCA,Borgo Panigale - Reno,Barca,829,7,12,0,0
2018,VILLAGGIO DELLA BARCA,Borgo Panigale - Reno,Barca,839,19,41,0,0
2018,CANALE DI RENO,Borgo Panigale - Reno,Barca,856,9,17,0,0
2018,CANALE DI RENO,Borgo Panigale - Reno,Barca,859,12,13,0,0
2018,CANALE DI RENO,Borgo Panigale - Reno,Barca,861,7,20,0,0
2018,CANALE DI RENO,Borgo Panigale - Reno,Barca,867,1,1,0,0
2018,CANALE DI RENO,Borgo Panigale - Reno,Barca,871,3,3,0,0
2018,AGUCCHI,Borgo Panigale - Reno,S. Viola,894,29,87,0,0
2018,AGUCCHI,Borgo Panigale - Reno,S. Viola,897,5,28,0,0
2018,AGUCCHI,Borgo Panigale - Reno,S. Viola,899,56,322,0,0
2018,AGUCCHI,Borgo Panigale - Reno,S. Viola,907,15,27,0,0
2018,EMILIA PONENTE,Borgo Panigale - Reno,S. Viola,929,7,7,0,0
2018,CADRIANO-CALAMOSCO,San Donato - San Vitale,San Donato,941,2,2,0,0
2018,CADRIANO-CALAMOSCO,San Donato - San Vitale,San Donato,948,15,265,0,0
2018,CADRIANO-CALAMOSCO,San Donato - San Vitale,San Donato,958,7,9,0,0
2018,SAN DONNINO,San Donato - San Vitale,San Donato,971,10,15,0,0
2018,FIERA,San Donato - San Vitale,San Donato,976,96,3276,0,0
2018,VIA DEL LAVORO,San Donato - San Vitale,San Donato,990,19,23,0,0
2018,MICHELINO,San Donato - San Vitale,San Donato,1016,17,23,0,0
2018,MICHELINO,San Donato - San Vitale,San Donato,1037,16,29,0,0
2018,MICHELINO,San Donato - San Vitale,San Donato,1054,4,4,0,0
2018,VIA MONDO,San Donato - San Vitale,San Donato,1058,2,2,0,0
2018,VIA MONDO,San Donato - San Vitale,San Donato,1061,18,26,0,0
2018,VIA MONDO,San Donato - San Vitale,San Donato,1068,13,25,0,0
2018,MICHELINO,San Donato - San Vitale,San Donato,1069,5,8,0,0
2018,SAN DONNINO,San Donato - San Vitale,San Donato,1077,8,8,0,0
2018,SAN DONNINO,San Donato - San Vitale,San Donato,1082,7,7,0,0
2018,CAAB,San Donato - San Vitale,San Donato,1121,9,109,0,0
2018,PADERNO,Santo Stefano,Colli,1134,4,4,0,0
2018,OSSERVANZA,Santo Stefano,Colli,1138,27,31,0,0
2018,OSSERVANZA,Santo Stefano,Colli,1154,15,16,0,0
2018,PADERNO,Santo Stefano,Colli,1176,3,4,0,0
2018,PADERNO,Santo Stefano,Colli,1182,2,1,0,0
2018,PADERNO,Santo Stefano,Colli,1190,7,11,0,0
2018,PADERNO,Santo Stefano,Colli,1197,1,1,0,0
2018,GALVANI-1,Santo Stefano,Galvani,1212,39,237,0,0
2018,GALVANI-1,Santo Stefano,Galvani,1229,81,120,0,0
2018,GALVANI-1,Santo Stefano,Galvani,1230,56,82,0,0
2018,GALVANI-2,Santo Stefano,Galvani,1258,19,28,0,0
2018,GALVANI-2,Santo Stefano,Galvani,1274,101,146,0,0
2018,GALVANI-2,Santo Stefano,Galvani,1280,36,44,0,0
2018,GALVANI-2,Santo Stefano,Galvani,1283,27,56,0,0
2018,GALVANI-2,Santo Stefano,Galvani,1286,36,151,0,0
2018,GALVANI-2,Santo Stefano,Galvani,1288,15,21,0,0
2018,GALVANI-2,Santo Stefano,Galvani,1293,6,8,0,0
2018,MEZZOFANTI,Santo Stefano,Murri,1306,1,4,0,0
2018,DAGNINI,Santo Stefano,Murri,1315,28,54,0,0
2018,MEZZOFANTI,Santo Stefano,Murri,1321,6,5,0,0
2018,MEZZOFANTI,Santo Stefano,Murri,1336,50,84,0,0
2018,MEZZOFANTI,Santo Stefano,Murri,1344,36,51,0,0
2018,DAGNINI,Santo Stefano,Murri,1351,7,8,0,0
2018,DAGNINI,Santo Stefano,Murri,1354,9,12,0,0
2018,DAGNINI,Santo Stefano,Murri,1365,12,12,0,0
2018,DAGNINI,Santo Stefano,Murri,1368,10,12,0,0
2018,DAGNINI,Santo Stefano,Murri,1373,26,36,0,0
2018,DAGNINI,Santo Stefano,Murri,1374,14,15,0,0
2018,SIEPELUNGA,Santo Stefano,Murri,1391,68,126,0,0
2018,SIEPELUNGA,Santo Stefano,Murri,1392,18,18,0,0
2018,SIEPELUNGA,Santo Stefano,Murri,1394,13,20,0,0
2018,SIEPELUNGA,Santo Stefano,Murri,1399,1,1,0,0
2018,CHIESANUOVA,Santo Stefano,Murri,1408,25,32,0,0
2018,CHIESANUOVA,Santo Stefano,Murri,1416,9,10,0,0
2018,CHIESANUOVA,Santo Stefano,Murri,1417,2,32,0,0
2018,CHIESANUOVA,Santo Stefano,Murri,1421,19,25,0,0
2018,CHIESANUOVA,Santo Stefano,Murri,1432,7,7,0,0
2018,IRNERIO-2,Santo Stefano,Irnerio,1457,1,2,0,0
2018,IRNERIO-2,Santo Stefano,Irnerio,1500,1,1,0,0
2018,IRNERIO-2,Santo Stefano,Irnerio,1503,21,78,0,0
2018,IRNERIO-1,Santo Stefano,Irnerio,1507,14,43,0,0
2018,IRNERIO-1,Santo Stefano,Irnerio,1510,12,44,0,0
